报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
投资性房地产(万元),30340,25769,26000,26184,10746,10825,102,102,104,106,110,112,1036,1067,1099,
固定资产原值(万元),,47865,,46698,,29604,,30832,,29593,29119,,,,,
累计折旧(万元),,13035,,12252,,8737,,9717,,9029,8451,,,,,
固定资产净值(万元),,34830,,34445,,20867,,21114,,20564,20668,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,
固定资产(万元),,34830,,34445,21293,20867,20607,21114,20620,20564,20668,11714,11707,12480,13023,
在建工程(万元),,5671,,4345,2657,1398,9738,8465,7634,5917,4318,10505,3999,192,112,
工程物资(万元),,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,360,,,,57,29,29,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),8842,9908,9836,9926,4442,4386,6380,6403,6194,6231,6276,6282,6375,6577,6687,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,2,2,2,2,2,
长期待摊费用(万元),370,105,104,11,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),6339,6439,6204,6156,2445,2491,2078,1905,1748,1756,1379,1603,1405,1029,690,
其他非流动资产(万元),649,1384,402,517,225,211,236,128,414,610,695,1790,2292,,,
非流动资产合计(万元),92383,91385,89431,84627,44867,43237,42235,41212,39516,37667,34739,32691,27562,22054,22314,
资产总计(万元),381730,383838,369996,405973,257436,230268,225310,238705,147599,134756,125693,103133,90505,81858,74970,
短期借款(万元),2500,2500,500,19000,12000,,,,400,800,800,,,,3780,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),2153,1935,,450,,,,,,,,,,,,
应付账款(万元),43908,46210,,51724,,17636,16012,18149,14452,14244,15995,12443,9395,9987,8158,
预收账款(万元),30145,30923,33521,35963,29338,27274,26154,28333,24513,23818,17704,12666,11212,8259,6256,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),8381,9071,10723,13495,5228,3617,2287,3079,2799,3643,1267,1507,1641,1279,573,
应交税费(万元),3863,3777,3553,7113,894,1906,293,5697,2281,2045,4959,1676,4206,6304,6954,
应付利息(万元),,,,3,,,,,,,,,,,,
应付股利(万元),,604,604,604,,,,,378,378,,324,,255,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,7907,,32391,5200,5388,8550,9033,8118,6459,5561,4921,3847,9814,5508,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),4100,6055,3910,3554,798,798,,4050,4100,2900,1000,1200,3100,,4000,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),102734,108983,108278,164297,74146,56619,53295,68340,57040,54287,47287,34737,33400,35898,35230,
长期借款(万元),46250,48200,35345,20002,16157,13157,13955,16800,16800,12000,14850,15750,4900,4000,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,
递延所得税负债(万元),3790,3863,3907,3972,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),50040,52063,39252,23974,16157,13157,13955,16800,16800,12000,14850,15750,4900,4000,0,
负债合计(万元),152774,161046,147530,188271,90303,69776,67250,85140,73840,66287,62137,50487,38300,39898,35230,
实收资本(或股本)(万元),19188,19188,13705,13705,12960,12960,7200,7200,5400,5400,5400,5400,5400,1500,1500,
资本公积(万元),117543,117543,123025,123025,95094,95094,100854,100854,33782,33782,33782,33782,33782,1000,1000,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),6532,6532,6532,6532,3879,3879,3879,3879,1707,1707,1707,477,477,1729,1729,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),77240,70376,70203,65542,55200,48559,46127,41632,32869,27580,22668,12986,12545,37731,35511,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),220502,213638,213465,208804,167133,160492,158060,153565,73759,68469,63557,52646,52205,41960,39740,
少数股东权益(万元),8454,9153,9000,8898,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),228956,222792,222466,217702,167133,160492,158060,153565,73759,68469,63557,52646,52205,41960,39740,
负债和所有者权益(或股东权益)总计(万元),381730,383838,369996,405973,257436,230268,225310,238705,147599,134756,125693,103133,90505,81858,74970,		
