报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),684,794,682,727,518,461,449,439,514,463,396,357,351,1077,1072,
其他非流动资产(万元),3500,3736,3620,2370,2981,3553,3135,906,356,151,215,1511,543,432,1830,
非流动资产合计(万元),51874,49959,46941,45151,39764,38095,36749,34342,33822,34198,35592,33225,32265,31487,31309,
资产总计(万元),133061,124867,118356,114141,109833,100899,97881,94087,89647,63071,59706,48199,45171,38010,38006,
短期借款(万元),,,,,,,,,,,,,1100,,10,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,
应付账款(万元),4796,3949,,2013,,1620,1554,1293,1287,1569,1946,1029,1478,1875,1871,
预收账款(万元),41601,40827,37416,33892,36096,33042,29953,26679,28024,25379,20602,16013,12299,7864,5110,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),3780,3503,2468,3049,2216,1774,1397,2178,1043,1198,1475,1232,1009,876,570,
应交税费(万元),854,537,481,951,748,504,251,958,405,271,1155,765,1034,1232,882,
应付利息(万元),,,,,,,,,,,,,9,10,19,
应付股利(万元),,,3450,,,,2454,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,495,,1015,1014,1021,1025,30,72,81,44,71,79,33,27,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,3800,6300,,
其他流动负债(万元),,,,,,,,,,,,,,142,114,
流动负债合计(万元),52673,49312,47243,40919,41975,37961,36634,31139,30832,28498,25222,19110,20808,18333,8601,
长期借款(万元),,,,,,,,,,,,,,,11800,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,87,,,
长期递延收益(万元),8499,7745,7733,7839,7902,6952,6981,7162,7198,7366,8466,8253,8368,7488,7677,
递延所得税负债(万元),425,357,366,230,101,3,24,8,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),8924,8103,8099,8070,8004,6955,7005,7169,7198,7366,8466,8253,8455,7488,19477,
负债合计(万元),61597,57414,55343,48989,49978,44916,43639,38308,38031,35864,33688,27364,29263,25821,28079,
实收资本(或股本)(万元),16133,16133,11499,11499,11499,11499,8180,8180,8180,6130,6130,6130,6130,6130,6130,
资本公积(万元),21420,21121,24676,24572,24337,24083,26190,26104,26104,5961,5961,5961,5961,5961,5961,
减:库存股(万元),486,486,950,950,950,950,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),1668,1668,1668,1668,1237,1237,1237,1237,1016,1016,1016,799,557,374,131,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),32414,28779,25969,28215,23535,20056,18700,20277,16319,14072,12853,7901,3225,-310,-2295,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),71425,67387,62938,65132,59822,55947,54207,55744,51581,27172,25983,20800,15872,12154,9927,
少数股东权益(万元),39,66,76,20,33,35,35,35,35,35,35,35,35,35,,
所有者权益(或股东权益)合计(万元),71464,67453,63014,65152,59855,55983,54242,55779,51617,27207,26018,20835,15907,12189,9927,
负债和所有者权益(或股东权益)总计(万元),133061,124867,118356,114141,109833,100899,97881,94087,89647,63071,59706,48199,45171,38010,38006,		
