报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
非流动资产合计(万元),235323,226057,213065,195183,171053,164085,160340,155869,148788,147114,147406,153302,160344,166026,171204,157282,
资产总计(万元),442507,447711,450306,432749,367354,365707,345498,330643,350262,306370,293631,312962,337380,345389,360963,321580,
短期借款(万元),54601,53820,49393,49770,51937,52735,43430,44665,56416,77413,86931,117444,131693,133767,153170,128414,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,199,100,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),26236,24527,,15793,,14128,14002,15621,26868,26405,21072,27449,27758,33297,30957,34099,
应付账款(万元),40886,48898,,53066,,34943,41405,29940,27373,28078,25635,21385,26073,22809,20424,19212,
预收账款(万元),1765,1939,1884,1528,2337,2778,1600,1607,2583,1531,1914,941,1245,1174,1476,2040,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),4040,3950,3810,6137,3277,3111,2942,5334,2946,2534,3647,1909,1652,1684,1863,1633,
应交税费(万元),937,1723,620,1426,2210,5116,3648,2636,2935,4613,3357,2235,2959,2502,2540,1444,
应付利息(万元),232,176,116,80,,60,60,62,111,142,133,368,276,555,336,311,
应付股利(万元),,4023,,,,10560,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,253,,679,5184,659,279,348,2230,700,585,533,1174,586,1493,4807,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,3841,3932,8000,11912,11271,11577,6711,8560,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),128945,139307,140271,128479,115372,124089,107366,100213,125500,145447,151274,184175,204101,207953,218970,200519,
长期借款(万元),,,,,,,,,3360,2000,,7233,12423,18261,30515,21221,
应付债券(万元),46658,46221,45822,45388,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),1755,1861,1967,2074,1873,1968,2062,2156,2250,2344,2533,2820,2948,3095,3404,3219,
递延所得税负债(万元),66,73,79,84,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),48479,48154,47869,47545,1873,1968,2062,2156,5610,4344,2533,10053,15371,21356,33919,24440,
负债合计(万元),177424,187462,188140,176024,117246,126057,109428,102369,131110,149791,153807,194228,219472,229309,252889,224959,
实收资本(或股本)(万元),76664,76664,54760,54760,54760,54760,54760,54760,54760,48000,48000,48000,48000,48000,48000,48000,
资本公积(万元),50227,50226,72130,72130,72130,72130,72130,72130,72130,23390,23390,23390,23390,23390,23390,23390,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),6937,6937,6937,6937,2155,2155,2155,2155,1148,1148,1148,394,204,204,,,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),124512,119679,121597,116156,121090,110632,107052,99256,91141,84068,67313,46977,46340,44513,36712,25247,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),265083,260249,262166,256725,250108,239650,236071,228274,219152,156579,139824,118734,117908,116080,108074,96621,
少数股东权益(万元),,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),265083,260249,262166,256725,250108,239650,236071,228274,219152,156579,139824,118734,117908,116080,108074,96621,
负债和所有者权益(或股东权益)总计(万元),442507,447711,450306,432749,367354,365707,345498,330643,350262,306370,293631,312962,337380,345389,360963,321580,		
