报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
非流动资产合计(万元),107603,105759,105650,105469,101707,101953,97180,98508,90934,91224,90943,87419,88856,89189,86544,
资产总计(万元),429063,378711,366662,357053,348016,329317,304978,292231,267655,254608,240993,251042,234591,232610,215371,
短期借款(万元),,,,,,,,,,,,15000,26000,25000,34500,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),,371,1950,1320,,,,,,,,,,,1000,
应付账款(万元),25207,22898,28390,27277,,,25374,24069,21047,17778,16919,14403,15224,17621,19671,
预收账款(万元),114677,107150,95195,100520,98528,89991,77024,69091,63781,47666,40080,31045,24957,26844,33914,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),23526,19732,16587,19505,16252,14621,12973,15874,11528,15212,13115,13573,10975,10038,6211,
应交税费(万元),7376,6382,10669,3958,4850,4504,2012,3704,3181,5648,2474,3290,3168,4392,3908,
应付利息(万元),,,,,,,,,,,12,65,74,80,60,
应付股利(万元),,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,761,,780,861,727,789,405,201,227,147,888,137,137,604,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,4083,10571,10125,8000,1315,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),171699,157294,153515,153359,146814,135159,118172,113144,99737,86531,76831,88835,90659,92112,101184,
长期借款(万元),,,,,,,,,,,4229,10354,21675,27891,20875,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,200,660,,
长期递延收益(万元),2557,2604,2651,2699,2746,2794,2840,2884,2971,2921,2792,2873,2925,3006,1000,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),2557,2604,2651,2699,2746,2794,2840,2884,2971,2921,7021,13227,24800,31557,21875,
负债合计(万元),174256,159898,156166,156058,149561,137952,121011,116027,102708,89452,83852,102062,115459,123669,123059,
实收资本(或股本)(万元),40004,35954,35954,35954,35954,35954,35954,35954,35954,32685,32685,32685,30000,30000,30000,
资本公积(万元),119218,74719,74719,74719,74719,74719,74719,74719,74719,77987,77987,77987,55279,55279,55279,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),2577,2474,2374,2280,2198,2117,2018,1935,1837,1678,1645,1477,1286,1092,700,
盈余公积(万元),7677,7677,7677,7677,5976,5976,5976,5976,4624,4624,3486,3486,2075,2075,588,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),85332,97989,89772,80366,79609,72599,65301,57620,47813,48182,41338,33345,30491,20495,5746,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),254808,218813,210496,200995,198455,191364,183967,176203,164947,165156,157141,148980,119131,108941,92313,
少数股东权益(万元),,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),254808,218813,210496,200995,198455,191364,183967,176203,164947,165156,157141,148980,119131,108941,92313,
负债和所有者权益(或股东权益)总计(万元),429063,378711,366662,357053,348016,329317,304978,292231,267655,254608,240993,251042,234591,232610,215371,		
