报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
固定资产清理(万元),,,,,,1,1,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),11793,10711,9493,9566,10639,8805,8808,8253,8284,8326,4250,4297,2640,2703,2754,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,
长期待摊费用(万元),1620,1821,1125,974,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),1288,950,951,1070,1089,1095,847,801,793,814,453,880,662,322,253,
其他非流动资产(万元),5665,618,1824,2074,1517,1517,1517,1517,300,300,300,950,2632,650,550,
非流动资产合计(万元),152350,92372,76205,67040,65084,59995,55627,52592,49798,50052,33951,34150,32475,32733,31068,
资产总计(万元),353719,297717,284749,288698,274444,267128,261585,264452,124673,122145,112605,93945,95057,125948,114861,
短期借款(万元),13772,7000,7000,4000,,,,,,,1500,4907,14883,24431,32814,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,207,685,1091,1022,,,,,,267,1825,346,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),540,474,,1391,,215,277,231,963,1061,618,672,1024,1225,,
应付账款(万元),42207,39544,,39232,,38778,30392,32976,31770,35469,35304,29920,30168,27976,25518,
预收账款(万元),4297,1367,1384,1235,833,871,1019,813,776,633,756,1382,1948,1529,1198,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),5593,2828,2750,4908,2824,2871,2328,4387,2285,2305,4089,2419,2739,2593,2037,
应交税费(万元),3014,1299,474,593,309,542,182,679,770,694,1613,2155,1578,2036,465,
应付利息(万元),71,58,40,28,,,,,,,2,13,27,70,79,
应付股利(万元),,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,794,,2096,2161,1258,589,666,629,598,208,256,290,577,1044,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,14000,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),72791,53364,45572,54169,44345,45557,34787,39753,37192,40760,44089,41990,54483,74783,63155,
长期借款(万元),25058,,,,,,,,,,,,,,14000,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),3534,3561,3587,3613,3626,3656,3686,3717,3365,3389,1065,1067,,,,
递延所得税负债(万元),1003,,,,,,,,,,,,,,145,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),29595,3561,3587,3613,3626,3656,3686,3717,3365,3389,1065,1067,0,0,14145,
负债合计(万元),102386,56925,49159,57782,47971,49214,38474,43469,40557,44149,45154,43057,54483,74783,77300,
实收资本(或股本)(万元),10000,10000,10000,10000,10000,10000,10000,10000,7500,7500,7500,7500,7500,6000,6000,
资本公积(万元),135396,135396,135396,135396,135396,135396,135396,135396,1315,1315,1315,1315,1315,1315,1315,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),5000,5000,5000,5000,5000,5000,5000,5000,3750,3750,3750,3750,3750,3000,3000,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),94727,85484,80366,75714,71427,64272,69524,67519,68554,62563,52196,35869,25820,39096,25783,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),245275,235887,230755,226109,221823,214668,219920,217915,81120,75128,64762,48434,38385,49411,36098,
少数股东权益(万元),6059,4906,4834,4807,4650,3247,3192,3067,2996,2868,2688,2455,2188,1754,1462,
所有者权益(或股东权益)合计(万元),251334,240793,235590,230916,226473,217914,223112,220982,84116,77996,67450,50889,40574,51165,37561,
负债和所有者权益(或股东权益)总计(万元),353719,297717,284749,288698,274444,267128,261585,264452,124673,122145,112605,93945,95057,125948,114861,		
