报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
无形资产(万元),12870,11399,4313,4337,4362,4391,4419,2748,2769,2789,2810,2830,2892,2913,2966,2969,1505,1647,
开发支出(万元),,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),188,210,220,242,131,130,149,169,188,207,44,64,112,132,170,209,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),202,187,134,124,189,205,217,175,193,194,191,181,190,66,82,52,128,143,
其他非流动资产(万元),5789,4660,2547,3437,3798,1638,1635,1494,134,239,171,204,1915,526,4761,970,,,
非流动资产合计(万元),54463,50507,40418,39881,39413,37778,36621,35192,34089,34682,34817,35454,33757,38514,32775,28325,26291,27001,
资产总计(万元),125448,121383,118143,113940,111518,110469,110603,105178,100284,98970,63422,62495,60615,59454,53887,48322,45585,40406,
短期借款(万元),,,,,,,,,,,,,,,,,2000,4000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,
应付票据(万元),56,37,,,,,,,,,,,,,2348,,500,113,
应付账款(万元),4904,5861,,4991,,5175,4662,3761,3433,6194,4802,5043,4208,6261,2469,2458,5773,7051,
预收账款(万元),1519,1686,1428,1375,2410,1572,1909,1409,2140,1006,1733,1422,1498,779,840,1625,2156,1518,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),102,91,105,115,81,91,84,165,47,295,79,125,47,98,65,61,142,48,
应交税费(万元),512,415,384,797,615,778,1239,1351,792,478,1023,1218,538,902,570,1357,1681,846,
应付利息(万元),,,,,,,,,,,,,,,,,4,8,
应付股利(万元),,,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,1274,,269,183,179,146,280,379,628,424,126,62,91,109,120,68,63,
预提费用(万元),,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,
流动负债合计(万元),7361,9365,8908,7548,7551,7796,8041,6966,6791,8601,8060,7933,6353,8131,6401,5621,12322,13648,
长期借款(万元),,,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,
长期递延收益(万元),3918,832,383,396,408,421,433,446,458,471,483,496,500,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),3918,832,383,396,408,421,433,446,458,471,483,496,500,0,0,0,0,0,
负债合计(万元),11279,10196,9291,7944,7960,8216,8474,7412,7249,9072,8544,8429,6853,8131,6401,5621,12322,13648,
实收资本(或股本)(万元),15017,15017,15017,15017,15017,15017,15017,15017,15017,15017,11261,11261,11261,11261,11261,11261,11261,11261,
资本公积(万元),38837,38837,38837,38837,38837,38837,38837,38837,38837,38837,10459,10459,10459,10459,10459,10459,10459,10459,
减:库存股(万元),,,,,,,,,,,,,,,,,,,
专项储备(万元),1774,1647,1501,1457,1610,1643,1559,1528,1585,1546,1477,1420,1269,1154,976,897,585,371,
盈余公积(万元),6258,6258,6258,6258,5167,5167,5167,5167,3875,3875,3875,3875,3060,3060,2239,2239,1377,760,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),50779,48187,47225,44428,42929,41589,41549,37218,33721,30623,27806,27051,27714,25389,22550,17845,9581,3908,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),112665,109946,108837,105997,103559,102252,102129,97766,93035,89897,54878,54065,53762,51323,47485,42701,33263,26758,
少数股东权益(万元),1504,1240,15,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),114168,111187,108852,105997,103559,102252,102129,97766,93035,89897,54878,54065,53762,51323,47485,42701,33263,26758,
负债和所有者权益(或股东权益)总计(万元),125448,121383,118143,113940,111518,110469,110603,105178,100284,98970,63422,62495,60615,59454,53887,48322,45585,40406,		
