报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
其他非流动资产(万元),281,315,315,271,273,266,189,145,,,,84,,,,,
非流动资产合计(万元),63442,55265,49409,45255,43872,42312,39387,38273,35198,34786,35213,35315,34842,32880,32281,33428,
资产总计(万元),133556,129840,114799,108553,105138,106053,105423,103161,95787,104908,76309,72216,66934,65944,64464,60027,
短期借款(万元),31237,31409,22794,20665,23618,26257,24422,24018,19714,28217,25253,22162,22707,21890,22760,26590,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),36,,,1,76,26,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),1618,815,,,,564,310,63,63,510,1671,1161,271,1213,190,369,
应付账款(万元),8247,8485,,7680,,6686,6954,6846,5862,5394,5180,6605,4087,4137,4484,4509,
预收账款(万元),53,46,45,23,65,68,58,31,41,35,50,26,16,2,47,2,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1987,1835,1822,2395,1907,1828,1612,1783,1370,1435,1452,1510,1236,1142,1077,910,
应交税费(万元),1077,519,430,378,189,417,799,934,534,760,614,457,353,842,1001,437,
应付利息(万元),,33,29,31,29,33,31,30,25,31,35,34,45,55,54,57,
应付股利(万元),,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,1309,,1991,,310,319,500,420,2272,364,509,119,220,3106,135,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,3000,3000,4000,2474,376,1100,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),45649,44451,35232,33165,33260,36188,34505,34205,28028,38654,37620,35463,32835,31974,33095,34110,
长期借款(万元),1500,1500,1500,1500,,,,,,,,,3000,7000,6474,4626,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),1571,812,736,773,737,773,808,844,817,830,864,848,683,614,537,339,
递延所得税负债(万元),1944,1870,1551,1292,650,350,43,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),5015,4182,3786,3565,1387,1123,851,844,817,830,864,848,3683,7614,7011,4965,
负债合计(万元),50665,48633,39018,36730,34647,37311,35356,35049,28844,39484,38484,36310,36517,39588,40106,39075,
实收资本(或股本)(万元),12843,12843,12923,12923,12725,12725,12725,12725,12725,12725,9544,9544,9544,9544,9000,9000,
资本公积(万元),31947,31947,32506,32506,31037,31037,31593,31593,31593,31593,8802,8802,8802,8741,7503,7503,
减:库存股(万元),942,942,1582,1582,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),3207,3207,3207,3207,2765,2765,2765,2765,2216,2216,2216,2216,1868,1562,1111,694,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),28050,26375,27184,24780,23963,22215,22647,20720,20081,18573,16926,14979,9770,6509,5745,2586,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),75106,73430,74239,71835,70491,68742,69730,67803,66615,65107,37488,35541,29984,26357,23358,19783,
少数股东权益(万元),7785,7778,1541,-12,,,337,309,328,317,338,365,432,,999,1170,
所有者权益(或股东权益)合计(万元),82891,81207,75780,71822,70491,68742,70067,68112,66943,65424,37826,35906,30417,26357,24358,20952,
负债和所有者权益(或股东权益)总计(万元),133556,129840,114799,108553,105138,106053,105423,103161,95787,104908,76309,72216,66934,65944,64464,60027,		
