报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),5266,5280,5493,4905,3813,3617,3812,4341,5230,5310,3126,3747,7416,9655,9788,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,
递延所得税负债(万元),511,517,528,549,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),511,517,528,549,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),5777,5797,6021,5454,3813,3617,3812,4341,5230,5310,3126,3747,7416,9655,9788,
实收资本(或股本)(万元),8524,8525,8525,8420,8420,8420,8420,8420,8420,8420,6315,6315,6315,1000,1000,
资本公积(万元),30099,29951,29796,28835,28835,28835,28835,28835,28835,28835,10849,10849,10849,,,
减:库存股(万元),942,942,962,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),1215,1215,1215,1215,862,862,862,862,479,479,479,479,71,972,679,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),10637,8657,8752,8098,7790,6364,6696,6172,5874,4471,3294,4492,543,8119,6034,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),49801,47674,47326,46567,45906,44481,44813,44289,43608,42205,20938,22135,17778,10092,7713,
少数股东权益(万元),,,,,,,,,,0,,,,87,222,
所有者权益(或股东权益)合计(万元),49801,47674,47326,46567,45906,44481,44813,44289,43608,42205,20938,22135,17778,10179,7935,
负债和所有者权益(或股东权益)总计(万元),55578,53471,53347,52021,49720,48097,48625,48630,48837,47514,24064,25883,25194,19833,17723,		
