报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),1886,2139,1294,1575,921,792,539,719,629,715,760,519,610,316,
其他非流动资产(万元),22376,8428,21096,16101,16885,13178,5523,2585,2985,1568,1632,931,233,73,
非流动资产合计(万元),144752,130035,129084,116623,80110,69465,58665,54796,42989,39424,35147,20119,17238,12956,
资产总计(万元),302864,303588,281515,298995,222805,213120,190931,192917,119813,108353,90260,58617,35566,26386,
短期借款(万元),102284,106817,62377,74409,66552,51473,29701,26323,26407,21143,17855,10523,12691,6700,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),811,1860,,1292,,,4308,4308,8511,5062,,,290,439,
应付账款(万元),26122,21432,,21866,,9150,6822,10187,9115,10833,8225,4733,3468,3370,
预收账款(万元),7747,9825,20820,21924,654,772,2064,1482,529,522,2980,1045,519,70,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),260,1885,1409,497,453,957,880,2677,1762,1357,3377,1777,1204,1159,
应交税费(万元),791,649,874,932,832,1147,389,673,979,1061,938,715,752,363,
应付利息(万元),143,,123,124,83,83,83,83,102,65,93,118,197,25,
应付股利(万元),,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,5016,,16987,,5053,59,12,14,14,26,2,507,6,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),2923,5167,6101,2165,1707,3229,3647,3718,3385,3400,2553,1096,1157,400,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),153436,152651,125917,140195,79440,71865,47951,49461,50805,43457,36046,20008,20786,12532,
长期借款(万元),2861,1909,1000,1000,,3000,4000,5000,5000,5000,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,3865,,7301,18,230,365,730,802,309,1530,369,536,320,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),1497,1522,,1009,303,303,,311,325,329,336,352,60,60,
递延所得税负债(万元),393,393,413,423,,,,,1,2,4,8,12,16,
其他非流动负债(万元),,,1009,,,,311,,,,,,,,
非流动负债合计(万元),7185,7689,9723,9733,321,3533,4676,6040,6127,5640,1870,729,608,396,
负债合计(万元),160621,160340,135641,149928,79761,75398,52627,55501,56932,49096,37917,20738,21394,12928,
实收资本(或股本)(万元),12808,12808,12808,12808,12808,12563,12563,12563,9422,9422,9422,9422,6477,6477,
资本公积(万元),98202,97973,98332,98579,98325,93536,93536,93536,23209,23209,23209,23209,8034,4694,
减:库存股(万元),4981,4944,4981,4981,4981,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),3735,3735,3735,3735,3156,3156,3156,3156,2121,2121,2121,583,25,282,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),28380,28030,30652,30138,30765,28466,29048,28161,28129,24505,17591,4666,-363,1932,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),138145,137602,140547,140280,140073,137721,138304,137416,62881,59257,52343,37879,14172,13385,
少数股东权益(万元),4098,5646,5327,8786,2971,,,,,,,,,73,
所有者权益(或股东权益)合计(万元),142243,143248,145875,149066,143044,137721,138304,137416,62881,59257,52343,37879,14172,13458,
负债和所有者权益(或股东权益)总计(万元),302864,303588,281515,298995,222805,213120,190931,192917,119813,108353,90260,58617,35566,26386,		
