报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2016-12-31,2015-12-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
其他应付款(万元),,3100,,3083,900,622,440,1291,601,238,422,292,181,124,149,73,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,45,,,1465,1465,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),23149,33114,16104,22311,24224,27774,18069,26411,23863,9641,5859,7917,3103,3715,3722,1360,
长期借款(万元),,,,,,,1465,1465,1465,5983,2426,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,,
递延所得税负债(万元),8,12,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),8,12,0,0,0,0,1465,1465,1465,5983,2426,0,,,,,
负债合计(万元),23157,33127,16104,22311,24224,27774,19534,27876,25328,15624,8285,7917,3103,3715,3722,1360,
实收资本(或股本)(万元),25205,25205,15753,15753,15637,8687,8687,8687,6515,6515,6515,6515,6515,6000,6000,3600,
资本公积(万元),10838,10671,19789,19789,17780,24729,24729,24729,12282,12282,12282,12264,11159,4464,4464,20,
减:库存股(万元),2063,2063,2063,2063,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),2377,2377,2264,2264,1861,1861,1731,1598,1443,1385,1290,1047,510,510,62,770,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),36875,32022,33424,32178,29297,22831,21743,20424,15325,13012,10021,9394,9312,4458,555,4848,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),73241,68220,69173,67928,64560,58092,56871,55410,35537,33167,30085,29201,27493,15430,11081,9238,
少数股东权益(万元),1082,766,191,172,174,167,205,151,154,166,102,,,3,,,
所有者权益(或股东权益)合计(万元),74323,68986,69364,68100,64734,58259,57075,55561,35691,33333,30188,29201,27493,15433,11081,9238,
负债和所有者权益(或股东权益)总计(万元),97480,102113,85468,90411,88958,86033,76610,83437,61019,48956,38472,37118,30596,19148,14803,10598,		
