报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
商誉(万元),,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),4148,4208,3521,3712,3057,2740,2340,2389,1940,1802,1655,1757,1408,1365,1464,1592,1384,1377,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),407,504,497,377,303,259,271,228,217,213,202,217,235,239,226,196,200,125,
其他非流动资产(万元),988,790,369,442,597,458,311,192,226,224,215,204,126,90,,,117,127,
非流动资产合计(万元),12575,12238,11573,11415,9968,9300,7489,7301,6784,6586,6425,6581,6215,6198,6406,6522,6420,3485,
资产总计(万元),63470,59801,61533,58972,59445,57001,56127,52387,52276,49124,49979,29870,28359,28288,28461,28477,26100,24269,
短期借款(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,,,
应付账款(万元),5811,4334,,3217,,5005,4886,3479,4539,3676,3886,2165,2718,2333,2107,2251,1820,2796,
预收账款(万元),901,856,892,695,801,836,742,642,528,559,523,508,607,567,471,442,369,403,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1096,1094,1052,1130,998,1023,1083,1045,962,854,1079,999,876,750,652,604,581,485,
应交税费(万元),1528,1472,1571,1478,1270,1083,1892,1573,1428,1124,1294,1375,1057,1152,1612,1267,900,833,
应付利息(万元),,,,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,1943,,1595,1623,1698,306,291,261,249,193,261,160,111,105,94,666,28,
预提费用(万元),,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,
流动负债合计(万元),10769,9699,9013,8115,9661,9645,8908,7030,7718,6462,6975,5307,5418,4914,4947,4656,4336,4545,
长期借款(万元),,,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,0,28,28,28,,,,,,,,30,,
长期递延收益(万元),866,589,298,27,824,566,318,15,665,427,261,23,502,39,262,16,33,25,
递延所得税负债(万元),222,185,153,115,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),1088,773,450,142,824,566,347,44,693,427,261,23,502,39,262,16,63,25,
负债合计(万元),11857,10473,9464,8257,10485,10212,9255,7074,8411,6889,7236,5331,5921,4953,5209,4672,4399,4569,
实收资本(或股本)(万元),12209,12209,8701,8701,8701,8701,8580,8580,8580,8580,8580,6435,6435,6435,6435,6435,6435,6435,
资本公积(万元),24287,24166,27118,26852,26599,26325,24992,24992,24991,24991,24991,9866,9866,9866,9866,9866,9866,9866,
减:库存股(万元),1122,1632,1362,1362,1362,1362,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,
盈余公积(万元),2737,2737,2737,2737,2226,2226,2226,2226,1713,1713,1713,1713,1419,1419,1084,1084,546,281,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),13004,11384,14426,13220,12227,10400,10696,9516,8581,6951,7459,6525,4718,5615,5868,6421,4854,3118,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),51417,49087,51784,50366,48614,46406,46477,45313,43865,42235,42743,24539,22438,23335,23252,23805,21701,19700,
少数股东权益(万元),196,242,285,349,346,383,395,,,,0,,,,,,,,
所有者权益(或股东权益)合计(万元),51613,49329,52069,50715,48960,46789,46872,45313,43865,42235,42743,24539,22438,23335,23252,23805,21701,19700,
负债和所有者权益(或股东权益)总计(万元),63470,59801,61533,58972,59445,57001,56127,52387,52276,49124,49979,29870,28359,28288,28461,28477,26100,24269,		
