报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
投资性房地产(万元),1806,1821,1836,1851,1866,1880,1895,1910,1940,1973,2764,2804,1064,1092,
固定资产原值(万元),,17299,,16421,,15821,,15615,,15271,,14627,,,
累计折旧(万元),,8398,,7861,,7447,,6977,,6043,,5473,,,
固定资产净值(万元),,8900,,8560,,8373,,8638,,9228,,9153,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,8900,,8560,8292,8373,8525,8638,8927,9228,8790,9153,10720,10682,
在建工程(万元),,2,,155,330,106,108,106,,,10,,3,3,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),596,611,617,614,591,599,616,632,561,578,558,573,953,997,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,
长期待摊费用(万元),709,772,481,508,367,389,375,274,292,310,328,347,235,177,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),642,550,478,393,481,444,392,339,402,362,336,255,218,219,
其他非流动资产(万元),67,107,22,403,406,387,100,118,,,480,245,156,280,
非流动资产合计(万元),13353,13540,13475,13197,13039,12696,12537,12565,13659,13949,14042,14660,14111,14166,
资产总计(万元),151547,143261,139619,82458,74891,65806,68232,68883,62670,61558,57180,48380,43964,42123,
短期借款(万元),,,,800,2540,3240,,,5000,,6696,3000,3000,7881,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,
应付账款(万元),24332,25523,,20029,,,15075,,14429,,15219,,11404,10525,
预收账款(万元),1203,1605,2867,2986,1144,1056,1255,987,662,825,618,2650,1063,2593,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),2971,1734,894,3052,1734,1086,428,2312,1239,2438,1578,1265,976,1001,
应交税费(万元),4936,1868,998,2932,2026,1740,1008,2272,345,1480,1290,922,1758,409,
应付利息(万元),8,8,8,8,,,13,,44,,18,,19,79,
应付股利(万元),2,2,,,,,,,,,,,6,994,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,408,,562,584,,589,,670,,1479,,2831,3050,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,5000,5000,5000,,,,4000,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),33975,31147,25275,30369,26409,21625,23367,26100,27390,19233,26898,19701,25058,26531,
长期借款(万元),,,,,,,,,,5000,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,147,,151,153,155,158,160,163,164,164,165,195,336,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),478,490,515,540,553,554,556,558,61,64,,,,,
递延所得税负债(万元),226,221,173,106,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),851,858,838,798,706,710,714,718,224,5228,164,165,195,336,
负债合计(万元),34826,32004,26113,31167,27115,22335,24081,26818,27614,24460,27062,19866,25253,26867,
实收资本(或股本)(万元),15634,15634,15634,11725,11725,11725,11725,11725,11725,11725,11725,4690,4690,4690,
资本公积(万元),55759,55759,55759,,,,,,,50,,50,,,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),1698,1652,1585,1516,1471,1421,1362,1307,1189,1070,962,851,632,410,
盈余公积(万元),6210,6210,6210,6210,4837,4837,4837,4837,3642,3642,2345,2345,2345,2069,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),37269,31829,34137,31640,29572,25322,26037,23982,18326,20522,14805,20470,10473,7455,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),116569,111083,113325,51090,47605,43304,43961,41851,34883,36961,29837,28357,18141,14624,
少数股东权益(万元),152,173,181,201,170,167,190,214,173,137,281,157,571,632,
所有者权益(或股东权益)合计(万元),116721,111257,113506,51291,47775,43472,44151,42065,35056,37098,30118,28514,18711,15256,
负债和所有者权益(或股东权益)总计(万元),151547,143261,139619,82458,74891,65806,68232,68883,62670,61558,57180,48380,43964,42123,		
