报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
一年内到期的非流动负债(万元),1852,300,150,,,,,,,,,,,,,,,,,,400,
其他流动负债(万元),66,66,66,66,29,29,30,30,42,42,33,36,38,41,41,42,42,41,42,,,
流动负债合计(万元),36867,41032,28343,24112,17400,16815,12168,9974,7884,5927,4965,5405,4724,4914,4946,5366,7761,5327,7128,8608,13327,
长期借款(万元),10976,2828,2978,1706,1502,882,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),802,815,732,749,819,784,655,625,626,589,597,595,602,610,620,630,651,654,695,,,
递延所得税负债(万元),323,331,347,347,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,0,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,784,613,
非流动负债合计(万元),12102,3974,4058,2801,2324,1669,658,628,629,591,599,597,604,612,622,632,653,655,696,784,613,
负债合计(万元),48969,45007,32401,26914,19723,18484,12826,10602,8513,6518,5564,6002,5328,5525,5568,5998,8414,5982,7823,9393,13940,
实收资本(或股本)(万元),18999,18999,13575,13571,13571,13571,13571,13415,13415,13415,13415,13415,13415,10060,10060,10060,10060,10060,10060,10060,5800,
资本公积(万元),4890,4743,17950,17770,17578,17382,17121,15695,15695,15695,15695,15695,15671,4259,4259,4259,4259,4259,4259,4259,2357,
减:库存股(万元),944,944,1000,1558,1582,1582,1582,,,,,,,,,,,,,,,
专项储备(万元),832,859,783,786,729,660,641,565,582,535,519,460,560,532,503,481,450,422,314,202,,
盈余公积(万元),2849,2849,2813,2813,2096,2096,2096,2096,1532,1532,1532,1532,1184,1184,1184,1184,853,853,546,252,891,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),24656,22407,21566,19651,19510,17223,17106,14987,14270,12503,12500,11490,11069,9635,8675,7906,6347,6427,5200,2777,4448,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),51282,48914,55688,53033,51902,49351,48953,46758,45494,43680,43662,42593,41899,25671,24680,23889,21969,22021,20379,17551,13497,
少数股东权益(万元),3901,3277,5263,5055,,,,,,,,,,,,,,,,,1118,
所有者权益(或股东权益)合计(万元),55183,52191,60951,58088,51902,49351,48953,46758,45494,43680,43662,42593,41899,25671,24680,23889,21969,22021,20379,17551,14614,
负债和所有者权益(或股东权益)总计(万元),104152,97197,93352,85001,71626,67835,61779,57360,54007,50198,49226,48595,47227,31196,30248,29888,30383,28003,28203,26944,28554,		
