报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
应付账款(万元),3053,3400,,5261,,3493,4006,4649,3700,5157,4660,5079,5661,5393,5067,4247,3638,
预收账款(万元),319,325,322,407,243,298,417,315,434,328,627,366,224,439,150,326,404,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),291,197,449,482,232,160,563,563,200,189,555,606,233,543,552,413,297,
应交税费(万元),1215,888,2052,2832,1308,1414,1075,2916,1638,1584,867,3372,1334,1901,1585,1288,694,
应付利息(万元),,,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,2229,,2396,551,576,1150,1392,174,271,121,112,125,94,68,1635,869,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,504,689,185,190,5,10,,,,,,,740,40,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,
流动负债合计(万元),7916,7569,10342,12068,5819,6131,7416,10344,6146,8730,10230,12935,11237,11829,10961,10799,10402,
长期借款(万元),,,,,,,185,185,,,,,,,,740,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,672,1176,1176,1176,1176,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,
长期递延收益(万元),222,227,233,238,243,249,254,260,265,270,276,281,267,253,266,197,129,
递延所得税负债(万元),96,100,105,109,4,5,5,5,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),990,1000,1010,1020,1424,1429,1620,1626,265,270,276,281,267,253,266,937,129,
负债合计(万元),8906,8568,11352,13088,7242,7560,9037,11970,6411,9000,10505,13216,11505,12082,11227,11737,10531,
实收资本(或股本)(万元),9988,9988,9988,9988,9988,9988,9988,9988,9988,9988,7491,7491,7491,7491,7491,7491,6667,
资本公积(万元),41202,41202,41202,41202,41202,41202,41202,41202,41202,41202,11690,11200,11200,11200,11200,11200,5385,
减:库存股(万元),,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),4519,4519,4519,4519,3987,3987,3987,3987,3359,3359,3359,3359,2707,2707,2085,1457,899,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),41043,40861,39969,38939,37192,36209,36928,35906,33867,32284,31172,30232,26480,24361,18762,13115,8091,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),96752,96569,95678,94648,92368,91386,92105,91082,88415,86833,53711,52281,47877,45758,39537,33263,21043,
少数股东权益(万元),3765,3619,3580,3284,633,566,172,129,,,,,,,,,,
所有者权益(或股东权益)合计(万元),100517,100188,99257,97931,93001,91952,92277,91211,88415,86833,53711,52281,47877,45758,39537,33263,21043,
负债和所有者权益(或股东权益)总计(万元),109423,108756,110609,111019,100244,99512,101313,103181,94826,95833,64217,65497,59382,57840,50765,45000,31574,		
