报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),4228,10929,7746,7746,,481,,,,,,,71,69,9501,4566,14079,
其他流动负债(万元),139,83,,,,,,,,,,,,,,,,
流动负债合计(万元),532798,543616,631028,637637,612842,539385,435559,382207,288209,269933,199630,228840,199825,177349,173958,168000,170960,
长期借款(万元),179800,163300,150000,117000,90000,20000,20000,20000,20000,20000,20000,20000,,,,18400,53500,
应付债券(万元),139632,145982,134753,,,,,,,,,,,,,,,
长期应付款(万元),,48621,,23939,2465,1987,,,,,,,,,69,226,3888,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,
长期递延收益(万元),23833,25358,25321,25139,23359,23236,20409,20406,18472,18414,16058,14446,7672,7894,6498,7007,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,
其他非流动负债(万元),2876,4519,3113,3177,5281,4080,5083,4700,5193,4905,4645,5115,5185,5948,6952,6259,13507,
非流动负债合计(万元),395598,387779,350117,169255,121104,49303,45492,45106,43665,43319,40702,39562,12856,13842,13519,31892,70895,
负债合计(万元),928396,931395,981144,806892,733947,588688,481052,427313,331874,313252,240333,268401,212681,191191,187477,199891,241855,
实收资本(或股本)(万元),105168,104257,104257,104257,104257,104257,104257,104257,104257,104257,104257,104257,83257,83257,83257,83257,83257,
资本公积(万元),166964,160566,185461,160566,160466,160466,160466,160466,160466,160466,160466,160466,184,184,184,105,105,
减:库存股(万元),,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),21082,21082,21082,21082,17909,17909,17909,17909,13492,13492,13492,13492,9007,9007,4851,1343,,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),159487,166794,157355,151787,149028,161688,143171,137655,132411,129897,114564,109359,100347,75149,41263,12089,-7704,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),467380,467473,468155,437693,431661,444320,425803,420288,410626,408112,392779,387574,192795,167597,129556,96794,75658,
少数股东权益(万元),7811,7417,7359,5285,5276,5070,5083,5073,4999,4984,4873,4902,4865,480,,,,
所有者权益(或股东权益)合计(万元),475192,474890,475514,442977,436936,449390,430887,425360,415626,413095,397652,392475,197660,168077,129556,96794,75658,
负债和所有者权益(或股东权益)总计(万元),1403588,1406285,1456658,1249869,1170883,1038078,911938,852673,747499,726348,637985,660876,410341,359267,317033,296685,317513,		
