报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
固定资产原值(万元),,74372,,72873,,45529,,45181,,26446,26038,,,,,,
累计折旧(万元),,22249,,19884,,18135,,16661,,15277,14198,,,,,,
固定资产净值(万元),,52122,,52990,,27395,,28520,,11168,11840,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,52122,,52990,28302,27395,27984,28520,28879,11168,11840,11815,11323,10027,9055,8318,
在建工程(万元),,20461,,19806,33409,26612,20824,14678,7105,20572,13219,434,194,205,139,,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),15688,15561,10919,10990,11062,11133,11205,11276,11348,11419,11558,4986,5050,3732,1563,1638,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),1885,1715,1270,1168,638,572,393,417,472,,,,,7,26,48,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),49,41,43,97,44,43,44,43,41,40,41,86,82,,,,
其他非流动资产(万元),3208,4310,9235,4610,6006,6682,5929,884,3845,1322,1615,5095,450,901,1189,,
非流动资产合计(万元),96376,97738,96958,90286,80069,73028,66957,56374,52236,45057,38766,24617,19354,16874,13976,12132,
资产总计(万元),194319,198327,196309,196567,196679,187139,186549,183450,181481,112105,110718,98797,93956,71190,80102,146671,
短期借款(万元),,,,,,,,,,,,2300,2300,3943,20449,90439,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,
应付账款(万元),7472,7593,,6881,,6539,5726,7046,7367,8589,8343,8487,10715,10777,10402,16162,
预收账款(万元),583,420,492,750,496,705,820,1247,280,685,398,112,168,325,448,807,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),4808,4836,2915,220,5844,4610,3366,2843,5651,3822,1155,1632,1478,1064,512,344,
应交税费(万元),1137,456,1723,2485,1341,1514,2201,2014,1462,1190,2711,2871,1916,1593,1857,1433,
应付利息(万元),,,,,,,,,,,,4,3,95,4,6,
应付股利(万元),,5530,,,,,,,,,,5265,,,6395,6109,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,14114,,21046,18755,14571,13100,14108,12308,11632,9967,2885,3251,2434,2889,3394,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,2300,,603,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),25841,32950,27372,31381,33590,27939,25213,27257,27069,25919,22574,23557,19832,22530,42956,119297,
长期借款(万元),,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),1028,1063,1099,1141,1184,1227,1269,1311,1356,1405,1474,1612,1165,1187,201,192,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),1028,1063,1099,1141,1184,1227,1269,1311,1356,1405,1474,1612,1165,1187,201,192,
负债合计(万元),26869,34013,28470,32523,34775,29165,26482,28568,28425,27324,24048,25169,20997,23717,43157,119489,
实收资本(或股本)(万元),36867,36867,36867,36867,36867,36867,36867,36867,36867,27650,27650,27650,27650,23333,23333,17217,
资本公积(万元),90418,90418,90418,90418,90418,90418,90418,90418,90418,35823,35823,35823,35823,9449,9449,3725,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),7502,7502,7502,7502,6166,6166,6166,6166,4771,4771,4771,3574,2138,2138,1089,2240,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),31823,28741,32207,28330,27952,24058,26148,20919,20403,16541,18425,6580,7348,12553,3074,4000,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),166660,163560,167009,163146,161433,157517,159583,154365,152456,84784,86670,73628,72960,47473,36945,27182,
少数股东权益(万元),790,753,829,898,471,457,484,518,600,-3,,,,,,,
所有者权益(或股东权益)合计(万元),167450,164313,167839,164044,161904,157974,160067,154882,153056,84781,86670,73628,72960,47473,36945,27182,
负债和所有者权益(或股东权益)总计(万元),194319,198327,196309,196567,196679,187139,186549,183450,181481,112105,110718,98797,93956,71190,80102,146671,		
