报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
其他应付款(万元),,6761,,1728,3829,1491,422,495,493,480,551,511,543,436,434,1015,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,2100,
其他流动负债(万元),873,860,129,1173,543,357,,,,,,,,,,,
流动负债合计(万元),27342,32906,30668,30247,33089,28301,18284,21563,20560,22545,22164,21815,17330,11526,13578,12613,
长期借款(万元),9000,9000,4000,4000,4000,4000,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),5797,5962,5849,6087,5505,5586,5218,5552,5343,4858,3164,3096,1495,1239,1459,1496,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),14797,14962,9849,10087,9505,9586,5218,5552,5343,4858,3164,3096,1495,1239,1459,1496,
负债合计(万元),42139,47868,40517,40334,42594,37887,23501,27115,25902,27403,25328,24911,18826,12765,15036,14109,
实收资本(或股本)(万元),14667,14667,14667,14667,14667,14667,14667,14667,14667,11000,11000,11000,11000,11000,11000,3333,
资本公积(万元),12754,12754,12754,12754,12754,12754,12754,12754,12654,5581,5581,5581,5581,5581,5581,14418,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),1495,1495,1495,1495,1222,1222,1222,1222,996,996,996,996,737,508,272,2341,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),11881,13147,13060,15411,12591,12584,10498,13175,10328,11285,10254,10955,8764,7331,6125,1136,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),40796,42063,41975,44327,41233,41227,39141,41817,38645,28862,27831,28532,26082,24420,22978,21228,
少数股东权益(万元),30,36,-4,82,171,158,194,226,124,139,143,124,113,110,72,76,
所有者权益(或股东权益)合计(万元),40827,42099,41971,44409,41404,41385,39335,42043,38768,29001,27974,28656,26195,24530,23050,21304,
负债和所有者权益(或股东权益)总计(万元),82966,89967,82488,84743,83998,79271,62836,69158,64671,56404,53302,53567,45020,37296,38087,35413,		
