报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
固定资产(万元),,6456,,6753,5556,5618,5717,5872,5913,5663,5884,6149,6380,6547,6915,
在建工程(万元),,104,,104,722,658,485,399,171,317,64,,,177,8,
工程物资(万元),,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),4324,4306,4344,4384,4370,4399,4430,4427,4456,4474,4528,4580,4629,3803,3893,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,
长期待摊费用(万元),53,87,125,109,215,234,329,50,55,57,83,126,99,190,38,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),355,192,192,188,158,168,168,168,182,182,174,121,101,58,50,
其他非流动资产(万元),1269,,,,,,,,,,,,,,,
非流动资产合计(万元),12590,11254,11457,11647,11131,11178,11228,11016,10827,10744,10734,10976,11208,10775,10904,
资产总计(万元),66828,58041,60387,63399,63441,62081,61047,56857,58831,44404,40005,42048,43770,41206,35289,
短期借款(万元),7875,7800,7800,9750,10250,9650,9650,5850,3300,1900,2900,2900,7500,16700,14100,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),1126,1607,,1591,,907,437,150,280,180,392,1254,2160,865,751,
应付账款(万元),7580,8347,,10893,,10639,10658,9555,12949,16019,13648,15134,13893,9873,6894,
预收账款(万元),3294,500,1101,942,505,724,490,431,496,598,371,265,436,640,460,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),427,375,343,593,395,381,343,712,366,327,697,348,685,334,303,
应交税费(万元),819,52,417,176,92,133,171,98,303,1049,1006,1469,957,520,381,
应付利息(万元),,10,12,15,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,271,271,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,906,,1274,1153,1176,1516,2109,2903,3417,2620,3223,3461,2648,3399,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),76,,,,,,,,,,,,,,,
其他流动负债(万元),,32,69,106,,,,,,,,,,,,
流动负债合计(万元),22304,19629,22446,25339,25176,23610,23266,18905,20597,23490,21635,24594,29091,31851,26558,
长期借款(万元),624,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),244,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,134,,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),868,0,0,0,134,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),23172,19629,22446,25339,25310,23610,23266,18905,20597,23490,21635,24594,29091,31851,26558,
实收资本(或股本)(万元),13400,13400,13400,13400,13400,13400,13400,13400,13400,10050,10050,10050,10050,5020,5020,
资本公积(万元),16060,16060,16060,16060,15938,15938,15938,15938,15938,2440,2440,2440,2678,,,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),1037,1037,1037,1037,995,995,995,995,721,721,721,352,352,907,847,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),8014,7915,7444,7563,7798,8131,7448,7620,8174,7702,5159,4612,1599,3307,2863,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),38512,38412,37941,38061,38131,38464,37781,37953,38233,20914,18370,17454,14679,9234,8731,
少数股东权益(万元),5144,,,,,6,,,,,,,,120,,
所有者权益(或股东权益)合计(万元),43656,38412,37941,38061,38131,38470,37781,37953,38233,20914,18370,17454,14679,9355,8731,
负债和所有者权益(或股东权益)总计(万元),66828,58041,60387,63399,63441,62081,61047,56857,58831,44404,40005,42048,43770,41206,35289,		
