报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
非流动资产合计(万元),58185,56911,55237,56259,54098,54186,34326,34242,34627,34731,34691,35250,34680,25745,
资产总计(万元),176361,157547,156855,178095,182320,173233,167503,148188,80523,76310,75232,63056,73380,41127,
短期借款(万元),8450,5050,50,14050,14000,14000,10000,,2787,2787,2787,6000,9643,7955,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),5000,,,,,,,181,,111,428,75,1124,2464,
应付账款(万元),5549,2822,,1945,,4465,8135,1146,1751,947,1327,1606,4794,6189,
预收账款(万元),1630,1873,1525,2029,1435,2772,4260,3728,1376,1405,2664,1735,2674,1612,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),772,793,749,1800,718,685,527,1545,602,645,1248,652,347,226,
应交税费(万元),3446,2431,3045,3674,2402,2300,1460,2064,2234,2354,2104,1927,1094,828,
应付利息(万元),11,7,,39,,42,51,36,36,41,45,62,80,12,
应付股利(万元),97,,,,,,,,,,,,9000,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,3612,,4872,5554,4434,1498,1684,1821,1754,1665,961,1872,3185,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,13884,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),29524,16588,14285,42292,28997,28698,25931,10385,10606,10043,12268,13018,30628,22471,
长期借款(万元),,,,,24782,24884,24986,25088,25190,25292,29084,29592,30000,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),7157,7330,7127,5875,5772,2049,1872,1872,229,250,230,380,,95,
递延所得税负债(万元),,0,,,,,,0,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),7157,7330,7127,5875,30554,26933,26858,26960,25419,25542,29314,29972,30000,95,
负债合计(万元),36681,23918,21412,48167,59552,55631,52790,37345,36025,35585,41582,42990,60628,22566,
实收资本(或股本)(万元),16114,16118,16118,16147,16147,16147,16000,16000,12000,12000,12000,12000,9000,9000,
资本公积(万元),66157,66242,66242,66856,67666,67666,63006,63006,5295,5295,5295,5295,407,407,
减:库存股(万元),7549,7637,2638,3280,3280,3280,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),2092,2092,2092,2092,1645,1645,1645,1645,589,589,589,232,2594,2160,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),61580,55528,52943,48027,40489,35308,33922,30052,26448,22526,15439,2061,751,6155,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),138396,132344,134757,129842,122667,117486,114574,110704,44332,40410,33323,19588,12752,17721,
少数股东权益(万元),1284,1285,686,86,102,116,140,140,166,315,327,478,,839,
所有者权益(或股东权益)合计(万元),139680,133629,135443,129928,122769,117602,114713,110843,44498,40724,33650,20066,12752,18561,
负债和所有者权益(或股东权益)总计(万元),176361,157547,156855,178095,182320,173233,167503,148188,80523,76310,75232,63056,73380,41127,		
