报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
短期借款(万元),41175,35061,39944,36735,38026,19900,13900,9000,6000,1500,2000,,,,,,,4760,4864,6750,5700,5840,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,11,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),17608,11864,,9960,,9833,11222,10974,8753,5137,3501,3229,2116,2005,3022,3683,3631,2820,2874,2572,1923,2748,
应付账款(万元),42900,45092,,40234,,31571,31801,32303,23311,18139,14564,12087,10884,10088,8221,7138,6439,8156,7954,5990,3399,3577,
预收账款(万元),7314,6837,7996,7136,7893,514,500,464,514,536,574,583,595,603,585,570,526,517,388,334,294,296,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),935,650,500,1098,741,445,276,695,611,359,227,510,384,285,188,391,273,216,436,335,301,359,
应交税费(万元),982,1098,786,469,428,416,508,343,449,414,-6,113,16,98,187,184,131,216,204,292,71,101,
应付利息(万元),,130,105,99,79,,17,8,7,5,8,,1,2,,,,17,13,11,11,10,
应付股利(万元),,1164,,,,,,,,,,,,,1050,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,3689,,3811,,537,630,661,190,292,138,213,330,201,594,402,607,1365,493,470,499,299,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),3500,5800,5800,5800,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),118609,111385,116113,105343,93077,63216,58855,54448,39834,26383,21005,16735,14327,13282,13846,12368,11607,18068,17238,16756,12199,13230,
长期借款(万元),32037,35554,25546,25525,31419,,,,,,,,1328,1328,550,,,1900,1150,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,63,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),1571,1618,698,746,1409,,,,,,,,,,,,,,,,,,
递延所得税负债(万元),1109,1100,1587,1131,,,,,,,,,,,,,,,,,1,1,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),34762,38322,27885,27458,32891,0,0,0,0,0,0,0,1328,1328,550,0,0,1900,1150,0,1,1,
负债合计(万元),153371,149707,143997,132801,125968,63216,58855,54448,39834,26383,21005,16735,15655,14610,14396,12368,11607,19968,18388,16756,12200,13231,
实收资本(或股本)(万元),29099,29099,29099,29099,29099,22384,22384,22384,22384,22384,11192,11192,11192,10000,10000,10000,10000,10000,7500,7500,7500,7500,
资本公积(万元),44646,44646,44646,44646,44646,51361,51361,51361,51361,51361,62552,62552,62552,14228,14228,14228,14228,14228,1668,1668,1668,1668,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),2961,2961,2961,2961,2658,2658,2658,2658,1976,1976,1976,1976,1625,1625,1625,1625,1270,1270,1270,971,712,427,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),24254,24828,25183,22887,23365,22536,22912,21774,20353,18230,17290,16563,15965,15030,13970,14442,13931,13105,11456,8530,6378,3842,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),100927,101539,102353,99566,99730,98925,99322,98169,96059,93928,92981,92251,91313,40865,39813,40283,39423,38605,21895,18670,16258,13437,
少数股东权益(万元),14,14,50,42,51,,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),100940,101553,102403,99608,99781,98925,99322,98169,96059,93928,92981,92251,91313,40865,39813,40283,39423,38605,21895,18670,16258,13437,
负债和所有者权益(或股东权益)总计(万元),254311,251260,246400,232408,225749,162141,158177,152616,135893,120311,113985,108986,106968,55475,54209,52651,51030,58572,40283,35426,28458,26668,		
