报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
其他流动负债(万元),,,,,,,,,,,,,,,,,,
流动负债合计(万元),97610,94653,91217,94431,85589,84059,67394,81308,78515,74314,68390,73148,68740,63016,53105,86072,83287,
长期借款(万元),,,,,,,,,,,,,,,193,,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,
长期递延收益(万元),5328,5661,3614,3302,4473,4855,3769,3112,3349,3285,3837,4276,4781,3942,4232,2723,1426,
递延所得税负债(万元),3037,3798,859,670,844,643,678,967,235,260,298,328,616,384,811,1151,618,
其他非流动负债(万元),1500,1500,1500,1500,,,,,,,,,,,,,,
非流动负债合计(万元),9865,10959,5974,5473,5318,5498,4448,4080,3584,3545,4135,4604,5397,4326,5236,3874,2044,
负债合计(万元),107475,105611,97190,99904,90906,89557,71842,85388,82099,77860,72526,77752,74137,67342,58340,89946,85331,
实收资本(或股本)(万元),40010,40010,40010,40010,40010,40010,40010,40010,40010,36000,36000,36000,36000,36000,8586,2000,200,
资本公积(万元),288380,280765,280765,280335,296826,296826,296826,296826,296176,252099,252099,252099,251547,240017,114261,33384,5557,
减:库存股(万元),,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),8159,8159,7660,7660,6785,6785,4839,4839,4494,4428,4424,3292,2959,,13,,,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),105639,98428,96909,86189,80416,77176,80426,70351,62129,50058,40399,42889,18232,14077,-4016,4715,5631,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),446079,430031,424869,416496,428984,423177,421876,414862,404433,344144,334633,335976,309502,289890,118595,39994,11324,
少数股东权益(万元),9308,8903,8792,8740,12259,11268,11271,10931,10731,9745,8852,9281,7447,7765,27956,19801,3713,
所有者权益(或股东权益)合计(万元),455387,438934,433661,425236,441243,434445,433147,425793,415163,353889,343484,345257,316949,297654,146551,59794,15037,
负债和所有者权益(或股东权益)总计(万元),562862,544546,530851,525140,532149,524001,504989,511181,497262,431749,416010,423009,391086,364996,204891,149740,100368,		
