报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
递延所得税负债(万元),,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),6570,6683,7546,7881,8644,8321,9040,9180,10340,6916,8074,8077,5015,4974,
负债合计(万元),32913,36759,35529,32661,30995,31822,29353,27770,35571,33771,34344,30826,28930,23098,
实收资本(或股本)(万元),15680,15680,15680,15680,15680,15680,11200,11200,8400,8400,8400,8400,4200,4200,
资本公积(万元),28987,28987,28987,28987,28987,28987,33467,33467,516,516,516,516,4716,4716,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),896,857,826,770,762,736,726,711,764,757,684,478,334,205,
盈余公积(万元),5491,5491,5491,5491,4577,4577,4577,4577,3775,3775,3775,2998,2259,1666,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),44146,42748,41712,40192,38072,35960,34275,33011,30965,29355,26896,21098,15503,11000,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),95201,93763,92696,91121,88077,85939,84245,82966,44419,42803,40272,33490,27013,21788,
少数股东权益(万元),,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),95201,93763,92696,91121,88077,85939,84245,82966,44419,42803,40272,33490,27013,21788,
负债和所有者权益(或股东权益)总计(万元),128114,130522,128225,123782,119073,117761,113598,110736,79991,76574,74616,64316,55943,44885,		
