报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),2997,2879,2920,2571,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,81957,,73235,,63102,,52922,,45860,45110,45086,32095,,,,,
累计折旧(万元),,16401,,14321,,12423,,11007,,9774,9195,8619,6650,,,,,
固定资产净值(万元),,65555,,58914,,50680,,41915,,36086,35916,36467,25445,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,65555,,58914,51426,50680,41501,41915,39250,36086,35916,36467,25445,11272,10848,11293,10609,
在建工程(万元),,26727,,14247,10572,9020,11438,11085,12373,10679,8472,4895,9130,15834,14421,6023,2376,
工程物资(万元),,85,,516,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),11328,11398,11509,11583,14654,9715,6832,5915,5015,5054,5092,5048,5263,4536,4576,4178,4632,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,
长期待摊费用(万元),746,610,657,457,400,434,441,349,191,208,118,130,18,154,179,376,535,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),478,396,414,388,407,349,269,354,278,250,221,228,185,186,177,152,111,
其他非流动资产(万元),2672,2811,7612,8193,13249,6383,4513,2144,803,636,478,407,336,440,309,225,552,
非流动资产合计(万元),113978,110462,102934,96870,90708,76580,64994,61762,57910,52912,50296,47176,40377,32422,30510,22247,18815,
资产总计(万元),207128,196237,188987,192098,173667,165590,161590,160043,164568,105543,99148,93176,71971,62003,60181,51595,40774,
短期借款(万元),18000,8000,13000,11000,9000,10000,12000,15000,15000,13000,7000,4000,5500,5500,6500,5805,5000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),28000,28000,,22000,,8000,4000,4000,8000,12000,13000,14000,5000,2500,2500,2544,1500,
应付账款(万元),3496,5484,,6511,,3622,3002,2017,4485,2593,2544,1791,1568,1985,785,1712,1365,
预收账款(万元),279,73,271,429,129,89,309,47,15,18,17,13,22,28,197,128,51,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),805,800,847,981,760,744,726,840,705,678,677,750,652,525,607,494,392,
应交税费(万元),2494,1596,1061,2333,1289,1437,1341,1539,1465,1217,1810,1947,944,1194,1245,1286,1016,
应付利息(万元),11,11,19,18,14,15,18,22,20,17,10,6,9,11,13,,,
应付股利(万元),1161,1161,1161,1161,1161,1381,,,,,1121,1122,2176,2403,2655,960,1504,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,15,,2136,,1489,53,67,433,31,125,133,91,47,32,38,20,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,
流动负债合计(万元),54274,45141,41933,46569,32131,26777,21449,23531,30123,29554,26303,23762,15962,14192,14533,12968,10847,
长期借款(万元),,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,
长期递延收益(万元),4073,4164,4299,4368,4676,4759,4910,4639,4777,4750,4438,3134,3006,1396,917,816,521,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),4073,4164,4299,4368,4676,4759,4910,4639,4777,4750,4438,3134,3006,1396,917,816,521,
负债合计(万元),58346,49305,46232,50937,36807,31536,26360,28169,34899,34303,30741,26896,18968,15588,15450,13783,11367,
实收资本(或股本)(万元),16000,16000,16000,16000,16000,16000,8000,8000,8000,6000,6000,6000,6000,6000,6000,6000,6000,
资本公积(万元),58082,58082,58082,58082,58082,58082,66082,66082,66082,12923,12923,12923,12923,12923,12923,12902,12902,
减:库存股(万元),,,,,,,,,,,,,,,,,,
专项储备(万元),40,39,36,54,60,65,73,76,74,93,93,93,96,60,49,20,16,
盈余公积(万元),5071,5071,5071,5071,4892,4702,3871,3871,3206,3206,3206,3206,3206,2438,2438,1586,869,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),69590,67741,63566,61955,57826,55206,57205,53846,52308,49017,46185,44058,30778,24992,23320,17303,9618,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),148782,146932,142755,141161,136860,134055,135230,131874,129669,71239,68406,66280,53003,46415,44731,37812,29406,
少数股东权益(万元),,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),148782,146932,142755,141161,136860,134055,135230,131874,129669,71239,68406,66280,53003,46415,44731,37812,29406,
负债和所有者权益(或股东权益)总计(万元),207128,196237,188987,192098,173667,165590,161590,160043,164568,105543,99148,93176,71971,62003,60181,51595,40774,		
