报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
应付票据(万元),22546,19173,,8550,,,,9927,,12074,11600,,7451,9295,2919,
应付账款(万元),17109,25184,,23604,,,,7347,,14195,14577,,11143,3834,3973,
预收账款(万元),3467,3787,3774,3822,4235,4798,4893,4307,5601,4102,6774,6571,10816,16187,10482,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),1982,1912,1301,2471,1594,1515,2300,1145,1996,787,697,1756,635,1256,931,
应交税费(万元),1128,840,118,112,1290,1714,1126,1130,172,714,1245,1628,690,64,151,
应付利息(万元),56,54,54,52,,,,27,,154,67,,171,178,45,
应付股利(万元),1,1,4549,2,,,,540,,540,540,,2840,2348,1024,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,1214,,1762,2463,1873,1612,1408,2210,1084,5988,1880,1534,974,421,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),2064,7624,7644,9144,9144,4590,4000,840,6000,8670,11100,7100,5430,,,
其他流动负债(万元),,,,,,,,,,,,,,,10,
流动负债合计(万元),90493,97863,87115,85618,61706,48798,45540,41571,41535,47120,56387,47224,49876,43285,42408,
长期借款(万元),13932,6872,6924,6924,6996,13350,12970,5660,5000,1000,,6000,9170,14900,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,1195,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,749,749,749,749,749,749,
长期递延收益(万元),3410,3510,3613,3707,3706,3798,3982,3822,3989,4333,4447,3950,2793,1954,2110,
递延所得税负债(万元),1559,886,,,,,,,,44,44,44,33,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),18901,11267,10537,10631,10702,17148,16952,9482,8989,6126,5240,10743,12744,17603,4054,
负债合计(万元),109394,109131,97653,96249,72407,65945,62491,51053,50523,53246,61627,57968,62620,60888,46462,
实收资本(或股本)(万元),41342,41342,41342,41342,41342,37182,37182,37182,18591,17167,16667,16667,15000,11111,11111,
资本公积(万元),38208,38208,38208,38208,38208,23797,23797,23797,42389,21776,17783,17783,11472,4393,4537,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),4561,4561,4561,4561,3067,3067,3067,1698,1698,1090,1090,1043,,5215,4634,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),32811,28055,24800,26712,24943,18704,17576,11722,7798,8584,8718,5261,1435,3727,7531,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),116947,112490,109389,111149,107681,83021,81904,74741,70966,48977,44601,40936,28107,24546,27798,
少数股东权益(万元),-393,-373,-376,-369,-418,-385,-302,-272,-251,-537,-533,-502,-447,-444,-306,
所有者权益(或股东权益)合计(万元),116554,112117,109013,110781,107263,82636,81602,74469,70715,48440,44068,40434,27660,24102,27492,
负债和所有者权益(或股东权益)总计(万元),225948,221247,206665,207030,179670,148582,144094,125522,121238,101686,105695,98401,90280,84990,73954,		
