报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
累计折旧(万元),,3968,,3148,,2373,,2136,,1848,,1653,,1424,,,,,
固定资产净值(万元),,9660,,10294,,10938,,11008,,1666,,1444,,1380,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,
固定资产(万元),,9660,,10294,10695,10938,11805,11008,1734,1666,1616,1444,1319,1380,1327,1334,1275,1243,
在建工程(万元),,,,,,,19,,6880,6258,4762,4536,3198,2445,796,507,11,,
工程物资(万元),,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,
无形资产(万元),3603,3634,3671,3683,3553,3576,3600,3594,3618,3643,3668,3694,3746,3798,3879,3906,3934,65,
开发支出(万元),,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),94,12,15,17,14,19,23,28,21,9,18,33,64,88,127,158,135,204,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),530,562,398,414,200,168,159,109,125,125,110,82,142,98,82,57,32,52,
其他非流动资产(万元),30,88,53,53,13,78,,131,90,132,16,51,64,97,,,,,
非流动资产合计(万元),18327,14457,14822,14988,14928,15245,15607,14870,12469,11833,10191,9840,8533,7906,6212,5962,5387,1564,
资产总计(万元),445946,434937,393043,374999,348487,320725,316556,302291,286556,270586,264207,90742,64137,52232,36696,35503,29445,19999,
短期借款(万元),5000,,,,,,,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,215,,,,,,,,,,66,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,,,
应付账款(万元),18731,14592,,14241,,10493,7226,7652,10186,11345,7650,5527,5025,4335,4238,2591,3279,1903,
预收账款(万元),2225,1806,865,925,686,777,755,857,862,597,1444,1351,654,512,780,280,495,300,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1188,1193,1189,5150,1096,982,913,4151,942,1280,672,3064,917,1879,430,1491,735,659,
应交税费(万元),3527,3724,3574,1476,2708,2203,2449,1878,215,391,181,122,1612,1032,736,114,100,299,
应付利息(万元),,,,,,,,,,,,,,,,,,,
应付股利(万元),,35944,,,,,,,,,,,,,5600,5488,3500,2100,
其他应交款(万元),,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,2853,,3157,491,164,169,347,262,130,615,108,105,240,251,276,140,117,
预提费用(万元),,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,120,120,,18,50,50,30,50,
流动负债合计(万元),33577,60113,19701,24949,16004,14834,11512,14886,12467,13743,10682,10292,8313,8016,12085,10355,8279,5427,
长期借款(万元),,,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,
长期递延收益(万元),108,108,108,108,,,,,,,,,,,98,98,80,,
递延所得税负债(万元),,,,,,,,,,,,,,,20,,4,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),108,108,108,108,0,0,0,0,0,0,0,0,0,0,118,98,84,0,
负债合计(万元),33685,60221,19809,25057,16004,14834,11512,14886,12467,13743,10682,10292,8313,8016,12203,10453,8364,5427,
实收资本(或股本)(万元),59907,59907,29955,29955,29868,29868,14934,14934,14934,7467,7467,5600,5600,5600,5600,5600,5600,5600,
资本公积(万元),110575,110575,140558,140558,137536,137536,152470,152470,152470,159937,159569,2481,2481,2481,2481,2481,2481,2481,
减:库存股(万元),2649,2649,2680,2680,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,
盈余公积(万元),14977,14977,14977,14977,7467,7467,7467,7467,3734,3734,2800,2800,2800,2800,2800,2800,1860,859,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),229444,191901,190420,164278,153001,127654,130169,110535,102945,85699,83683,69563,44938,33331,13612,14169,11140,5632,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),412260,374716,373235,349942,332483,305891,305044,287406,274088,256842,253525,80451,55824,44216,24492,25050,21081,14572,
少数股东权益(万元),,,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),412260,374716,373235,349942,332483,305891,305044,287406,274088,256842,253525,80451,55824,44216,24492,25050,21081,14572,
负债和所有者权益(或股东权益)总计(万元),445946,434937,393043,374999,348487,320725,316556,302291,286556,270586,264207,90742,64137,52232,36696,35503,29445,19999,		
