报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,3000,1000,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),47818,41318,35804,56760,37334,34068,37506,58492,59458,62666,57557,56323,57377,42865,
长期借款(万元),,,,,,,,,,,,2200,1800,4800,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),1161,1190,1198,1206,1320,1328,1126,1135,1123,1026,533,567,656,376,
递延所得税负债(万元),19,42,67,,,,,1,4,7,21,30,43,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),1180,1232,1265,1206,1320,1328,1126,1135,1127,1034,554,2796,2499,5176,
负债合计(万元),48998,42550,37069,57967,38654,35396,38633,59628,60585,63700,58112,59119,59876,48041,
实收资本(或股本)(万元),26667,26667,26667,26667,26667,26667,26667,26667,20000,20000,20000,20000,15400,15400,
资本公积(万元),89943,89943,89943,89943,89943,89943,89943,89943,1816,1816,1816,1816,520,520,
减:库存股(万元),2087,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),11665,11665,11666,11647,9258,9258,9258,9258,7237,7237,7237,5928,5026,4243,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),93626,90923,98353,90480,82429,76329,84947,77696,69662,63884,59982,47520,39564,31898,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),219814,219198,226629,218737,208297,202197,210814,203563,98715,92936,89034,75264,60510,52061,
少数股东权益(万元),,,,,,,,,,,,,1949,1529,
所有者权益(或股东权益)合计(万元),219814,219198,226629,218737,208297,202197,210814,203563,98715,92936,89034,75264,62459,53590,
负债和所有者权益(或股东权益)总计(万元),268812,261748,263698,276704,246951,237593,249447,263191,159299,156636,147146,134383,122335,101631,		
