报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
盈余公积(万元),2024,2024,2024,2024,1944,1944,1944,1944,1863,1863,1863,1863,1738,1738,1738,1738,1544,1544,1340,987,730,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),24616,24425,25390,25688,20267,19341,19428,19051,18085,17372,17429,17082,16504,15919,14890,14580,13316,12210,10794,8650,5700,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),125934,125393,125805,126023,120349,37975,39045,37253,36207,35494,35551,35203,34500,23978,22949,22640,21181,20076,18455,15959,12436,
少数股东权益(万元),1659,613,562,539,496,246,89,90,111,85,83,,,,,,,,,246,256,
所有者权益(或股东权益)合计(万元),127593,126005,126366,126562,120844,38221,39134,37343,36317,35579,35634,35203,34500,23978,22949,22640,21181,20076,18455,16205,12692,
负债和所有者权益(或股东权益)总计(万元),170463,174465,179128,178151,155963,66378,67824,62493,59157,56069,55965,53245,54206,46274,44654,43795,42097,40505,40127,36554,28736,		
