报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,
长期待摊费用(万元),59,41,2,4,5,11,338,7,,2,4,7,9,11,27,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),4415,4236,3590,3575,2416,2362,2297,2345,2183,2392,2023,1323,1064,867,562,
其他非流动资产(万元),5090,2931,4456,1687,3043,3468,1151,2533,4433,1186,1520,2416,2750,3010,2638,
非流动资产合计(万元),102247,92780,87166,83174,77995,77760,73430,74038,61618,56495,45344,37627,32282,28242,18558,
资产总计(万元),397139,385174,366221,359160,357253,355060,295395,276235,234801,224610,158872,143039,120691,99604,58454,
短期借款(万元),12000,18041,16700,22700,21076,20984,22137,18577,10880,5226,4491,3494,2500,4500,2563,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),49850,43410,,43527,,51762,47062,34312,47842,32030,21014,23934,17969,17773,11085,
应付账款(万元),59704,61021,,53229,,58280,63729,72725,44260,76564,48460,48555,49742,34241,14792,
预收账款(万元),89,48,43,351,490,101,84,76,194,47,70,87,218,327,36,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),5276,4182,3598,5134,4502,3914,3616,4251,3146,3470,2348,2501,1233,1936,790,
应交税费(万元),3606,2905,4280,3368,2011,1378,2998,3556,1568,3949,1974,4914,2655,2417,522,
应付利息(万元),7,100,18,29,28,25,42,57,39,16,1,5,1,52,,
应付股利(万元),,,,,,,,,,,0,1857,2127,2800,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,597,,523,,401,48,602,553,1748,306,508,326,356,218,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),2323,2143,1073,1641,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),134027,132447,122770,130501,130044,136846,139717,134157,108482,123049,78663,85855,76771,64402,30006,
长期借款(万元),7500,6500,6500,6500,8500,8600,8800,5800,6000,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,316,,653,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),4282,3992,3956,3792,4045,3960,3815,3521,3958,3550,4081,3467,2937,2046,1380,
长期递延收益(万元),10201,10432,7758,6273,6211,6312,6270,6371,6574,6662,4331,1807,1834,1861,1861,
递延所得税负债(万元),1674,1516,1297,1265,978,831,481,643,389,244,129,63,66,46,,
其他非流动负债(万元),3517,3517,2137,3470,4632,4732,3970,3970,3336,,,,,,,
非流动负债合计(万元),28022,26272,23450,21952,24366,24435,23336,20305,20257,10456,8541,5337,4837,3953,3240,
负债合计(万元),162049,158720,146220,152454,154410,161282,163053,154461,128739,133505,87204,91192,81608,68355,33246,
实收资本(或股本)(万元),40856,40856,40856,40856,40856,40856,36770,36770,36770,36770,15987,15000,15000,12660,12180,
资本公积(万元),62890,67000,67249,66733,66600,66466,14181,14181,13925,13742,24721,13232,13203,1791,1347,
减:库存股(万元),300,,,,,,,,,,,,,,,
专项储备(万元),605,605,,382,382,382,382,178,,,,,,,,
盈余公积(万元),8376,8376,8376,8376,6134,6134,6134,6134,3729,3729,2277,1568,,2193,1706,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),102273,90775,85816,74152,75212,67680,61356,52666,39668,27371,22366,17292,7635,11881,8776,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),214701,207612,202297,190669,189183,181519,118823,109929,94093,81612,65351,47091,35838,28524,24010,
少数股东权益(万元),20389,18842,17703,16037,13660,12259,13519,11845,11969,9493,6317,4755,3246,2725,1198,
所有者权益(或股东权益)合计(万元),235090,226455,220000,206706,202844,193778,132342,121774,106062,91105,71668,51847,39083,31249,25208,
负债和所有者权益(或股东权益)总计(万元),397139,385174,366221,359160,357253,355060,295395,276235,234801,224610,158872,143039,120691,99604,58454,		
