报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
负债合计(万元),33005,26369,23131,28465,26336,25875,20158,25132,26858,26402,23782,26786,27869,21223,
实收资本(或股本)(万元),16000,16000,16000,16000,16000,16000,16000,16000,12000,12000,12000,12000,10000,10000,
资本公积(万元),33951,33999,33999,33999,33999,33999,33999,33999,12585,12585,12585,12585,,,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),2071,1951,1825,1825,1586,1467,1314,1256,1138,965,737,225,1341,927,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),13899,13078,14439,13586,11168,10062,10384,9753,8523,6932,6107,3199,9141,6416,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),65921,65028,66263,65411,62754,61529,61698,61009,34246,32482,31429,28009,20481,17343,
少数股东权益(万元),227,304,297,245,229,220,232,228,82,82,88,106,,,
所有者权益(或股东权益)合计(万元),66148,65332,66560,65656,62983,61748,61930,61236,34328,32564,31517,28115,20481,17343,
负债和所有者权益(或股东权益)总计(万元),99154,91701,89691,94120,89319,87623,82088,86368,61187,58966,55299,54901,48350,38567,		
