报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
应交税费(万元),1746,1272,1611,1816,1675,1064,1345,1557,1518,1891,1738,1321,1351,1408,1255,
应付利息(万元),,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,14173,,11952,14231,13412,11462,10674,9474,8283,6537,4937,4636,4985,5241,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),19904,19616,19216,18704,20802,19780,18434,17879,16180,15951,15732,16701,13160,14313,12339,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),1737,1766,1795,1744,1783,1801,1829,1856,1935,1906,1936,1675,1285,1194,816,
递延所得税负债(万元),201,241,164,175,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),1938,2007,1959,1920,1783,1801,1829,1856,1935,1906,1936,1675,1285,1194,816,
负债合计(万元),21842,21622,21175,20624,22585,21581,20262,19734,18115,17857,17668,18376,14444,15506,13155,
实收资本(或股本)(万元),8667,8667,8667,8667,8667,8667,8667,8667,6500,6500,6500,6500,6500,6500,6500,
资本公积(万元),27130,27130,27130,27130,27130,27130,27130,27130,10891,10893,10893,10889,10889,10889,11426,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),2566,2566,2566,2566,1930,1930,1930,1930,1498,1494,1494,1145,1139,734,326,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),27735,25703,23995,22797,21591,19964,18793,17831,17190,15648,13895,11666,10297,6438,2902,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),66098,64066,62358,61160,59318,57691,56520,55558,36079,34535,32782,30200,28825,24562,21153,
少数股东权益(万元),,,,,,,,,,,,66,64,58,-69,
所有者权益(或股东权益)合计(万元),66098,64066,62358,61160,59318,57691,56520,55558,36079,34535,32782,30266,28889,24619,21084,
负债和所有者权益(或股东权益)总计(万元),87941,85688,83534,81784,81903,79273,76782,75293,54194,52392,50450,48642,43333,40126,34239,		
