报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
非流动负债合计(万元),5402,5633,6349,6173,6227,6542,6371,6431,5651,5743,4544,4605,4598,4281,4314,4347,3880,3778,3745,3932,3232,1601,832,
负债合计(万元),113816,113350,95642,84566,85296,83159,96782,101231,102540,103612,85667,76515,72565,69259,90061,80818,79825,81318,43531,30727,23313,21327,24322,
实收资本(或股本)(万元),33784,33784,22523,22523,22523,22576,22576,22576,22576,22579,22579,22579,22500,22500,15000,12000,12000,12000,9000,9000,9000,9000,5000,
资本公积(万元),63175,63175,74436,74436,74440,75946,75980,75946,75489,75585,75585,75585,73251,73251,80716,22579,22579,22579,25579,25579,25579,26685,380,
减:库存股(万元),,,,,,1563,1563,1563,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),10587,10587,10587,10587,9463,9463,9463,9463,8344,8344,8344,8344,6000,6000,6000,6000,6000,6000,2647,1902,1285,435,2852,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),94864,90902,84896,86696,89418,87391,83508,84506,86866,83962,81579,79087,76158,72239,71646,66623,59854,44781,17222,12500,12505,8199,28807,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,-478,-285,-149,
归属于母公司股东权益合计(万元),202566,198571,192474,194269,195625,194085,190004,190993,192503,189808,187692,185225,177411,173522,172848,106739,99934,84739,53851,48507,47891,44034,36888,
少数股东权益(万元),7259,6924,6967,6720,6519,6535,6444,6492,6556,6334,,,,,,,,,,,,,776,
所有者权益(或股东权益)合计(万元),209825,205494,199441,200989,202144,200620,196448,197485,199059,196142,187692,185225,177411,173522,172848,106739,99934,84739,53851,48507,47891,44034,37664,
负债和所有者权益(或股东权益)总计(万元),323642,318844,295083,285555,287441,283779,293229,298716,301599,299754,273359,261741,249976,242781,262909,187557,179759,166056,97382,79234,71204,65361,61986,		
