报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),538,88,176,,,,,,,,,,,140,130,110,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),37027,37644,36006,41531,42495,40903,41598,37531,20306,18578,20417,19706,12119,19957,13652,17407,
长期借款(万元),17376,15526,15526,14293,13219,12019,8307,7107,,,,,,,,,
应付债券(万元),14185,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,140,270,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),3205,3438,3671,3904,4469,4706,4949,1975,2119,2262,2547,3284,3774,4414,4948,5334,
递延所得税负债(万元),243,245,246,247,250,252,253,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),35009,19208,19443,18443,17938,16976,13509,9082,2119,2262,2547,3284,3774,4414,5088,5604,
负债合计(万元),72036,56852,55448,59975,60433,57879,55107,46613,22425,20840,22964,22990,15893,24371,18740,23010,
实收资本(或股本)(万元),15143,15143,15143,15143,15102,15102,8825,8825,8825,8825,6619,6619,6619,6619,6619,6619,
资本公积(万元),22049,22327,22055,21558,20690,20257,25750,24989,23199,23199,13134,13134,13048,1967,1967,1967,
减:库存股(万元),1132,1132,1641,1641,1256,1256,,,,,,,,,,,
专项储备(万元),1073,962,904,779,720,839,747,737,802,857,1089,1388,1495,1565,1864,1705,
盈余公积(万元),1557,1557,1557,1557,1056,1056,1056,1056,674,581,537,261,,1386,1182,1115,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),13326,12690,14096,13517,12938,11387,9924,8996,8065,9048,7662,4610,3657,11788,8059,5925,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),55943,51547,52113,50913,49251,47385,46302,44603,41566,42510,29041,26011,24819,23325,19691,17330,
少数股东权益(万元),5668,8304,8097,7969,7615,7291,6588,,7167,7223,6392,5892,6210,5541,4596,3883,
所有者权益(或股东权益)合计(万元),61611,59850,60210,58882,56866,54676,52890,44603,48733,49733,35433,31904,31029,28866,24287,21213,
负债和所有者权益(或股东权益)总计(万元),133648,116703,115658,118857,117299,112555,107997,91216,71158,70573,58397,54894,46922,53237,43027,44224,		
