报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
其他应付款(万元),,873,,108,43,61,47,97,85,74,273,166,398,475,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),13159,14022,12581,17447,11056,11915,13921,15184,13532,14155,15677,21468,26567,22399,
长期借款(万元),,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,19,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,
其他非流动负债(万元),150,150,150,150,150,150,150,150,150,150,150,,,,
非流动负债合计(万元),150,150,150,150,150,150,150,150,169,150,150,0,0,0,
负债合计(万元),13309,14172,12731,17597,11206,12065,14071,15334,13701,14305,15827,21468,26567,22399,
实收资本(或股本)(万元),20086,20086,13334,13334,13334,13334,13334,13334,10000,10000,10000,10000,5218,5218,
资本公积(万元),30902,30802,36868,36868,36868,36868,36752,36752,18700,18700,18700,18700,9071,6877,
减:库存股(万元),608,608,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),2783,2673,2391,2391,1999,1916,1680,1680,1406,1406,1215,756,1186,465,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),15283,14220,15316,14461,10946,10193,11394,10620,8934,7399,5334,2519,7751,611,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),68447,67173,67909,67053,63147,62310,63161,62387,39040,37505,35249,31975,23226,13171,
少数股东权益(万元),7,8,8,8,9,9,9,10,10,10,11,12,518,312,
所有者权益(或股东权益)合计(万元),68454,67181,67917,67061,63156,62319,63171,62396,39050,37515,35259,31987,23745,13483,
负债和所有者权益(或股东权益)总计(万元),81764,81353,80648,84659,74361,74385,77242,77731,52750,51820,51086,53455,50311,35882,		
