报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),6424,6221,5901,5716,5447,5141,4806,4605,4377,4098,3695,3448,3195,2972,2605,2448,1634,996,537,964,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),35748,36123,33419,37803,35378,32617,29594,29779,27720,25198,27570,25351,23078,21047,17711,16315,14725,8967,4830,6319,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),99501,95752,87381,90989,87463,78792,75435,75419,73132,70330,72299,69833,67308,65053,35503,33950,31546,25150,20554,15187,
少数股东权益(万元),,,,,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),99501,95752,87381,90989,87463,78792,75435,75419,73132,70330,72299,69833,67308,65053,35503,33950,31546,25150,20554,15187,
负债和所有者权益(或股东权益)总计(万元),136023,136815,154006,140173,129141,98281,89447,89893,82579,93055,92291,81289,81712,79833,54141,54960,44786,36330,37231,27194,		
