报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
应付票据(万元),9295,11355,,10435,,5684,,,,,,,,,,,
应付账款(万元),15395,15685,,16922,,21379,13854,17158,16631,15000,6722,3796,7375,8580,7365,5646,
预收账款(万元),207,244,318,437,221,186,442,480,4,338,298,581,194,148,343,237,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1343,1031,491,1302,568,527,752,1071,342,344,882,732,296,556,584,461,
应交税费(万元),1771,1737,719,771,942,939,1270,1133,950,880,870,511,1298,1045,441,654,
应付利息(万元),14,14,18,15,,15,21,18,17,14,18,20,19,22,12,10,
应付股利(万元),,,,,,,,,,,,,,1076,5000,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,1915,,1703,1356,994,1238,1699,1635,1661,1247,979,782,543,528,528,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),40630,43221,36159,40768,43625,41132,30659,32958,32662,28098,21115,17699,21597,23041,20712,12676,
长期借款(万元),,0,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,3845,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),1200,887,440,469,569,576,584,591,599,607,378,517,267,233,183,190,
递延所得税负债(万元),391,396,401,405,410,415,424,424,433,433,443,548,561,579,98,103,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),4965,5128,840,874,979,991,1008,1015,1032,1040,820,1065,828,812,281,292,
负债合计(万元),45595,48348,37000,41642,44604,42123,31667,33973,33694,29138,21935,18764,22425,23852,20993,12969,
实收资本(或股本)(万元),16800,16800,16800,16800,16800,16800,12000,12000,9000,9000,9000,9000,9000,7174,6400,6400,
资本公积(万元),19026,19026,19082,19082,19082,19082,23882,23882,7848,7848,7848,7848,7848,6825,3731,3731,
减:库存股(万元),1933,1933,3089,1289,,,,,,,,,,,,,
专项储备(万元),1263,1240,1231,1217,1189,1182,1175,1164,1153,1127,1085,897,834,707,486,291,
盈余公积(万元),1585,1585,1585,1585,1450,1450,1450,1450,1337,1163,989,504,47,1321,1052,700,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),11864,9355,8979,8720,8057,7825,9795,9981,9273,7469,5918,5913,4544,3049,1632,3376,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),48605,46073,44588,46115,46578,46339,48302,48477,28610,26606,24839,24162,22272,19077,13301,14497,
少数股东权益(万元),,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),48605,46073,44588,46115,46578,46339,48302,48477,28610,26606,24839,24162,22272,19077,13301,14497,
负债和所有者权益(或股东权益)总计(万元),94200,94421,81588,87758,91181,88462,79969,82450,62304,55744,46775,42926,44697,42929,34294,27466,		
