报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),7856,9076,8434,8652,8676,8943,7554,2076,2197,2273,2553,2375,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,82721,,80350,,76353,,74812,,69361,,63979,,44355,,43946,43790,41235,,,,
累计折旧(万元),,29274,,26460,,23650,,21183,,19131,,17081,,15591,,14135,13393,11324,,,,
固定资产净值(万元),,53447,,53890,,52703,,53629,,50230,,46898,,28764,,29811,30396,29911,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,53447,,53890,53377,52703,53184,53629,53104,50230,47647,46898,31827,28764,29078,29811,30396,29911,28194,23998,16185,
在建工程(万元),,7002,,2615,2563,2256,1649,1673,1462,1397,2924,2981,15099,15336,13367,12043,10220,5869,3447,2466,5862,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,,
无形资产(万元),22171,22765,15474,15618,15491,14384,14722,14938,16847,12124,11946,10575,10457,10466,10666,10718,10602,10828,9424,8502,7290,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),2351,2495,2541,2675,2766,2444,1996,1974,1777,1580,1343,1310,827,781,740,805,772,765,630,295,227,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),2940,2518,2094,1794,1547,1649,1293,1205,1389,1268,1010,875,1319,1000,780,592,857,465,278,127,115,
其他非流动资产(万元),4028,8807,2141,2388,2641,2987,2616,1230,2554,4369,2029,1316,,,,,,,,,,
非流动资产合计(万元),106382,106112,94995,87631,87061,85365,83015,76727,79331,73241,69451,66330,59529,56347,54632,53969,52847,47838,41974,35388,29679,
资产总计(万元),501527,461708,428192,402966,410088,365694,331465,346300,340150,333971,309897,306581,299996,299724,303134,196444,200513,166781,137863,103696,81295,
短期借款(万元),45966,48845,40329,3150,25632,7000,,,,,,,300,1072,8646,10646,16360,8973,4046,2500,3777,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,4,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),41155,17646,,18942,,4167,219,387,372,100,152,264,,,,,,,,,,
应付账款(万元),63464,74757,,50488,,60981,43519,47967,47682,55961,39881,30980,35854,46108,33842,28560,36769,21931,22872,14845,13074,
预收账款(万元),10518,8302,8451,10065,9454,7241,7938,8076,7666,6303,7520,8833,7418,7349,7714,6551,5145,5566,6513,6961,4854,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),20290,14474,11297,18431,10802,8740,7745,14625,8298,7258,7272,12614,7882,6176,4870,8534,5474,8426,5716,4811,3694,
应交税费(万元),6518,2842,11025,5892,8836,4953,1944,2772,4806,5202,2142,2070,4906,4296,1769,2317,3703,2926,1823,-285,1106,
应付利息(万元),41,50,10,,,40,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,3874,,3508,3060,2873,3145,2619,1099,1218,1162,1328,912,791,19179,720,879,991,671,637,540,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,950,,
其他流动负债(万元),10099,6405,254,7021,,,,,,,,,,,,,,,,,,
流动负债合计(万元),201712,177195,148504,117497,130302,95998,64509,76446,69923,76043,58131,56089,57273,65793,76020,57328,68329,48814,41640,30418,27045,
长期借款(万元),,,,,,,,,,,,,,,,,,,,,1000,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),116,121,126,117,96,105,116,128,139,150,162,173,,,,,,,,,,
递延所得税负债(万元),1585,1163,1101,946,610,374,171,177,181,183,166,159,160,148,181,170,171,157,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),1701,1284,1227,1062,706,479,287,305,320,333,328,332,160,148,181,170,171,157,0,0,1000,
负债合计(万元),203413,178479,149731,118559,131008,96477,64797,76751,70243,76377,58458,56421,57433,65941,76201,57498,68500,48970,41640,30418,28045,
实收资本(或股本)(万元),32154,32154,32154,32154,32154,32154,32154,32154,32154,32154,21436,21436,21436,21436,21436,17000,17000,17000,17000,17000,17000,
资本公积(万元),97622,97622,97622,97622,97622,97622,97622,97622,97622,97622,108340,108340,108452,108452,108041,24365,24365,24365,24365,24365,24365,
减:库存股(万元),9997,9997,6783,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),14601,14601,14601,14601,12734,12734,12734,12734,10718,10718,10718,10718,8500,8500,8500,8500,7473,7473,5289,2999,1139,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),155026,140155,131905,131231,127600,119030,116173,119101,120597,112177,107646,107366,102715,93858,87318,87482,81641,67434,48089,27484,10751,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,-6,
归属于母公司股东权益合计(万元),289530,274594,269539,275541,270105,261528,258664,261565,261068,252663,248158,247871,241106,232258,225303,137353,130476,116276,94737,71842,53249,
少数股东权益(万元),8584,8636,8922,8866,8975,7688,8004,7984,8839,4931,3281,2289,1457,1526,1630,1593,1537,1535,1486,1436,,
所有者权益(或股东权益)合计(万元),298114,283229,278461,284407,279080,269216,266668,269550,269907,257594,251439,250159,242563,233783,226933,138946,132013,117811,96223,73278,53249,
负债和所有者权益(或股东权益)总计(万元),501527,461708,428192,402966,410088,365694,331465,346300,340150,333971,309897,306581,299996,299724,303134,196444,200513,166781,137863,103696,81295,		
