报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,237,30,17,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),9032,7359,6536,7705,8637,7848,6636,10526,7822,7526,7074,5326,4334,4570,1752,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),534,589,644,700,450,524,659,761,468,543,683,450,6,5,,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),534,589,644,700,450,524,659,761,468,543,683,450,6,5,0,
负债合计(万元),9566,7948,7180,8405,9087,8372,7295,11287,8290,8069,7757,5776,4340,4575,1752,
实收资本(或股本)(万元),13000,13000,10000,10000,10000,10000,10000,10000,10000,7500,7500,7500,7500,7500,6189,
资本公积(万元),22594,22594,25594,25594,25594,25594,25594,25594,25868,13757,13757,13757,13757,13757,14780,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),2426,2426,2426,2426,2126,2126,2126,2126,1412,1412,1412,976,587,225,16,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),13251,13358,14853,15716,15350,15654,17108,16278,16324,15036,10618,7048,3627,1894,142,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),51272,51378,52874,53737,53070,53374,54828,53998,53603,37704,33286,29281,25471,23376,21126,
少数股东权益(万元),,,7,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),51272,51378,52881,53737,53070,53374,54828,53998,53603,37704,33286,29281,25471,23376,21126,
负债和所有者权益(或股东权益)总计(万元),60838,59327,60061,62141,62157,61746,62123,65285,61893,45773,41043,35056,29811,27951,22878,		
