报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
其他非流动资产(万元),6827,5043,4909,4828,333,14636,17673,14303,7151,,,,,1520,3705,3337,3100,,,,500,
非流动资产合计(万元),79822,74806,73766,66437,60982,54480,48985,41054,31538,22023,20345,20127,19547,19522,18071,20376,17109,13895,13614,14895,15261,
资产总计(万元),241638,231497,223466,205122,197121,193894,181245,181442,181594,168939,162495,154162,147819,141610,87580,86107,82382,79164,65242,63945,71832,
短期借款(万元),20000,20000,20000,,,,,,5000,,,,,,,,,,,6619,18994,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),421,192,,605,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,,,,,,
应付账款(万元),5861,8652,,6552,,10061,4895,5022,4622,4056,3308,3170,3217,3488,2467,1737,2659,2477,3436,3411,3619,
预收账款(万元),34536,20665,18581,22296,17891,17788,17920,19662,22350,21433,22089,16665,15283,12179,8308,9692,12563,11440,9721,8515,11847,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),3289,2774,1810,3427,2828,2335,1671,2671,2259,1950,1530,2319,2243,2083,1512,2133,1847,2099,1933,1776,1277,
应交税费(万元),259,477,497,791,786,362,865,1624,1135,734,452,925,601,617,770,767,481,531,529,80,834,
应付利息(万元),20,20,,,,,,,,,,,,,,,,,,30,136,
应付股利(万元),,4213,,,,3795,,,,,,,,,,,,,,,1485,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,3013,,4564,4729,4646,6203,5507,5566,5473,52,22,8,9,6,6,5,20,11,9,54,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),67219,60006,53044,38234,35623,38987,31554,34487,40933,33645,27430,23102,21353,18376,13064,14334,17555,16567,15631,20440,38246,
长期借款(万元),,,,,,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),1452,1452,1453,1455,165,167,168,170,171,173,15,16,18,61,125,189,318,446,436,,,
递延所得税负债(万元),1096,996,1047,910,1073,1031,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,42,49,
非流动负债合计(万元),2547,2448,2501,2365,1238,1198,168,170,171,173,15,16,18,61,125,189,318,446,436,42,49,
负债合计(万元),69766,62454,55545,40600,36861,40185,31722,34657,41105,33818,27445,23118,21371,18438,13189,14524,17872,17013,16066,20482,38295,
实收资本(或股本)(万元),21067,21067,21074,21074,21076,21082,21082,21025,21025,21025,20680,20680,20680,20680,15510,15510,15510,15510,15510,15510,2330,
资本公积(万元),58457,58347,58119,58119,57858,57613,56713,56133,55422,54705,48612,48612,48264,48264,6930,6930,6930,6930,6930,7333,0,
减:库存股(万元),2313,2313,4285,4285,4365,4460,6058,5421,5421,5421,,,,,,,,,,,,
专项储备(万元),328,325,333,333,338,340,333,333,315,333,350,355,327,316,299,278,301,316,222,133,,
盈余公积(万元),4646,4646,4646,4646,3611,3611,3611,3611,2845,2845,2845,2845,2298,2298,2298,2298,1518,1518,1181,310,2613,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),89508,86879,88006,84548,81648,75534,73984,71155,66342,61620,62508,58488,54815,51574,49402,46591,40450,38074,25536,16441,25071,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,-136,-130,
归属于母公司股东权益合计(万元),171871,169042,167922,164523,160260,153709,149523,146785,140489,135121,135050,131044,126449,123172,74391,71583,64509,62151,49175,39592,29885,
少数股东权益(万元),,,,,,,,,,,,,,,,,,,,3870,3653,
所有者权益(或股东权益)合计(万元),171871,169042,167922,164523,160260,153709,149523,146785,140489,135121,135050,131044,126449,123172,74391,71583,64509,62151,49175,43462,33538,
负债和所有者权益(或股东权益)总计(万元),241638,231497,223466,205122,197121,193894,181245,181442,181594,168939,162495,154162,147819,141610,87580,86107,82382,79164,65242,63945,71832,		
