报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,4913,,2213,,14859,1284,1051,623,512,453,142,140,589,375,1215,14411,10969,
预提费用(万元),,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),10606,10204,10988,10141,4427,3742,1552,1363,997,874,3679,10599,2325,2425,2425,375,325,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,
流动负债合计(万元),69183,67877,73752,80662,71205,73813,38448,24298,18362,32336,35602,54134,62014,62251,63612,29886,34599,12607,
长期借款(万元),73622,74357,71142,61896,46643,35693,30273,24912,23833,13653,13249,24907,25492,25717,17909,13000,3375,,
应付债券(万元),40482,40057,,,,,,,,,,,,,,,,,
长期应付款(万元),,4966,,4966,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,3000,,,,62,62,62,,,,
预计非流动负债(万元),1849,1737,1921,1773,1703,1604,1165,1130,1220,1231,1183,1129,1205,1130,1009,498,196,16,
长期递延收益(万元),6699,6797,6715,6770,7855,7093,6751,5087,2194,2222,2264,2305,2258,2279,2382,449,496,516,
递延所得税负债(万元),94,78,44,44,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),127712,127991,84788,75448,56200,44391,38188,31129,30247,17107,16696,28341,29017,29188,21362,13948,4067,532,
负债合计(万元),196895,195868,158539,156110,127406,118204,76636,55427,48609,49443,52298,82475,91031,91438,84974,43834,38665,13139,
实收资本(或股本)(万元),45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,33750,33750,33750,33750,33750,27000,27000,
资本公积(万元),62552,62552,62552,62552,62552,62552,62552,62552,62546,62546,62364,31826,31826,31826,31826,31826,10535,10535,
减:库存股(万元),,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,
盈余公积(万元),4454,4454,4454,4454,2754,2754,2754,2754,1939,1939,1939,1939,1241,1241,1241,686,2346,1581,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),47168,44110,43207,40135,38024,35220,33635,31206,29864,27359,27470,25231,22614,20648,16280,8297,7821,14262,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),164738,161680,155212,152141,148330,145526,143941,141512,139349,136844,136774,92746,89430,87464,83096,74559,47702,53378,
少数股东权益(万元),14601,14476,14174,13752,12930,12759,4175,3918,3439,3439,-0,,,,,,,,
所有者权益(或股东权益)合计(万元),179339,176156,169386,165893,161261,158285,148116,145430,142788,140283,136774,92746,89430,87464,83096,74559,47702,53378,
负债和所有者权益(或股东权益)总计(万元),376234,372024,327925,322003,288666,276489,224752,200857,191398,189726,189071,175221,180461,178903,168070,118393,86367,66517,		
