报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
累计折旧(万元),,6198,,5720,,5159,,4313,,3920,,3535,3326,3145,2838,,,,,857,0,0,
固定资产净值(万元),,14954,,15015,,14854,,13278,,10742,,10263,10466,10690,10901,,,,,4840,0,0,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
固定资产(万元),,14954,,15015,13998,14853,12613,13278,10682,10742,10125,10263,10466,10690,10901,11220,11292,4836,4599,4840,3116,2650,
在建工程(万元),,,,,42,,110,20,89,1348,1401,901,,,,,,6184,5990,24,0,0,
工程物资(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
油气资产(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
无形资产(万元),4384,2704,2767,2762,2571,2641,2691,2697,2382,2442,2494,2554,2616,2630,2666,268,340,212,110,94,86,16,
开发支出(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
商誉(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
长期待摊费用(万元),5140,4092,3769,3331,2898,2259,2901,2258,4978,1935,1736,1729,1886,2105,2343,3139,3303,2407,456,436,297,336,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
递延所得税资产(万元),1087,1017,1441,856,716,719,774,735,668,716,619,619,504,458,433,304,119,78,37,28,30,39,
其他非流动资产(万元),949,2980,1234,1046,837,727,572,698,631,480,151,150,633,101,26,4709,6372,6466,65,0,0,0,
非流动资产合计(万元),65032,37180,24702,24402,22293,22378,22229,22306,22022,20297,19203,18939,18872,18795,19269,21037,21572,20183,11257,5421,3530,3040,
资产总计(万元),129633,122025,114632,120851,116205,112163,105714,110552,103653,99829,90870,93609,67970,64274,64041,55701,52307,40297,32046,20225,14329,8306,
短期借款(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
应付票据(万元),233,278,,,,,,,,,,,,,,,,,,0,0,0,
应付账款(万元),3025,3062,,4768,,3407,2401,3907,1660,2026,1452,2532,1126,1930,2872,1709,1900,1352,1387,741,601,983,
预收账款(万元),55856,49209,44293,45064,47138,42797,40598,40235,41446,38105,32196,30121,33583,30043,26745,23151,23026,16728,11890,6689,4726,2991,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
应付职工薪酬(万元),914,1221,1225,1290,873,1139,1022,1186,853,846,994,818,565,487,455,429,420,321,324,320,234,257,
应交税费(万元),1158,1331,494,1770,1016,1921,1079,3068,1674,1865,423,2588,1469,1505,3083,2826,3059,1613,1711,940,874,557,
应付利息(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
应付股利(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
其他应付款(万元),,3876,,2673,2340,1418,1068,850,824,669,654,642,579,488,526,535,369,329,68,249,111,57,
预提费用(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
递延收益(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
流动负债合计(万元),66320,58976,51067,55564,54105,50682,46168,49246,46457,43510,35719,36701,37321,34453,33682,28651,28774,20344,15381,8939,6545,4846,
长期借款(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
应付债券(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
预计非流动负债(万元),43,43,,,,,,,,,,,,,,,,,,0,0,0,
长期递延收益(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
递延所得税负债(万元),49,48,55,55,,,,,,,,,,,,,,,,0,0,0,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
非流动负债合计(万元),92,91,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),66411,59067,51121,55619,54105,50682,46168,49246,46457,43510,35719,36701,37321,34453,33682,28651,28774,20344,15381,8939,6545,4846,
实收资本(或股本)(万元),13334,13334,13334,13334,13334,13334,13334,13334,13334,13334,6667,6667,5000,5000,5000,5000,5000,5000,5000,5000,3000,500,
资本公积(万元),16081,16081,16081,16081,16081,16081,16081,16081,15654,15654,22321,22321,1047,1047,1047,1047,1047,1047,1047,67,767,1811,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
专项储备(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
盈余公积(万元),3911,3911,3911,3911,3377,3377,3377,3377,2813,2813,2813,2813,2426,2426,2426,2053,1696,1381,891,629,301,82,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
未分配利润(万元),28487,28151,28746,30496,27963,27424,26219,28035,25394,24517,23349,25106,22176,21348,21886,18950,15790,12526,9728,5590,3715,1068,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,0,0,0,
归属于母公司股东权益合计(万元),61813,61477,62072,63822,60756,60217,59012,60828,57196,56318,55150,56908,30649,29821,30358,27050,23533,19954,16666,11286,7784,3461,
少数股东权益(万元),1409,1482,1439,1411,1344,1264,534,478,,,,,,,,,,,,0,0,0,
所有者权益(或股东权益)合计(万元),63222,62958,63511,65233,62100,61481,59546,61306,57196,56318,55150,56908,30649,29821,30358,27050,23533,19954,16666,11286,7784,3461,
负债和所有者权益(或股东权益)总计(万元),129633,122025,114632,120851,116205,112163,105714,110552,103653,99829,90870,93609,67970,64274,64041,55701,52307,40297,32046,20225,14329,8306,		
