报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
实收资本(或股本)(万元),12751,12751,12751,12751,12751,12751,9108,9108,6830,6830,6830,6830,6600,1263,1263,
资本公积(万元),42404,42404,42404,42404,42404,42404,46047,46047,15173,15173,15173,15173,6202,700,700,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),1882,1765,1665,1523,910,910,910,910,353,353,353,,1502,1177,811,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),22635,20234,22399,19948,17497,15204,16729,14627,13320,11193,6921,3178,10715,17830,13555,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),79685,77154,79219,76626,73561,71269,72794,70692,35676,33548,29276,25181,25016,20970,16329,
少数股东权益(万元),38,65,,,,,,,,,,,577,4766,4088,
所有者权益(或股东权益)合计(万元),79724,77219,79219,76626,73561,71269,72794,70692,35676,33548,29276,25181,25593,25737,20418,
负债和所有者权益(或股东权益)总计(万元),99500,94920,102846,90109,88333,84221,86765,85027,47359,48320,49424,35361,38397,42374,34088,		
