报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期待摊费用(万元),48778,45902,41047,36721,26989,25253,26441,21617,17482,19227,19887,21139,19481,22929,23241,18620,6463,5758,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),868,703,787,708,754,729,630,627,501,429,353,369,2031,1988,1953,1935,1682,1334,
其他非流动资产(万元),13684,8201,6512,15873,4031,6727,5906,11753,3702,2207,2148,2192,2302,1067,1977,1266,,,
非流动资产合计(万元),363133,340390,316848,305904,278791,258969,263177,178687,146099,145510,146635,149641,146377,148038,151758,147801,119777,111099,
资产总计(万元),827144,750129,782768,715525,715620,671342,751064,627258,619795,582250,604780,600554,463508,449820,435289,413859,356673,380413,
短期借款(万元),14000,14000,14000,14000,8000,8000,19980,,,,,,,,,2998,3000,5000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,
应付票据(万元),67010,56061,,38447,,39741,50970,36209,35373,31155,37975,42445,35804,41362,40361,38109,30397,32405,
应付账款(万元),202769,171362,,169165,,142209,159991,150068,140634,134317,135323,144517,127351,137348,137239,130196,114854,120179,
预收账款(万元),185151,165680,170481,156470,170463,152673,155258,139542,154817,136753,138714,130299,140689,123160,118467,117906,105249,92736,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),11463,11037,12198,11223,9787,8768,10239,8921,8436,7519,8805,8064,7645,8357,7634,7148,6465,6025,
应交税费(万元),7052,5345,7665,4419,6866,6853,8787,4256,4157,3448,4638,4242,5232,4904,8625,8532,7992,6231,
应付利息(万元),,,,,,,,,,,,,,,,6,,,
应付股利(万元),,,,,,,,,,322,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,13052,,12796,16345,17558,30838,16446,14111,14368,14278,15136,13036,14114,12152,6036,7019,48696,
预提费用(万元),,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,
其他流动负债(万元),20668,20130,19948,19545,19157,19267,17551,17181,16660,16984,16739,16969,17159,15970,13933,13133,9907,7470,
流动负债合计(万元),520567,456667,480867,426064,428186,395068,453614,372624,374189,344866,356470,361672,346915,345216,338412,324063,284884,318744,
长期借款(万元),2000,2000,2000,2000,9000,9000,9000,,,,,,,,,,,12583,
应付债券(万元),,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,19,119,119,141,,,111,264,,,
长期递延收益(万元),7763,7067,7006,6667,6993,6779,6704,6394,6185,6033,2735,2762,2420,1783,1855,2011,,,
递延所得税负债(万元),31,35,39,43,8329,8431,9775,,,,,,,,,98,301,476,
其他非流动负债(万元),,,,,,,,,,,3079,2812,3188,2655,2187,1651,3037,2560,
非流动负债合计(万元),9794,9102,9044,8709,24323,24209,25479,6394,6204,6152,5934,5714,5608,4438,4154,4024,3339,15619,
负债合计(万元),530361,465769,489912,434773,452509,419278,479093,379018,380393,351018,362404,367386,352523,349654,342566,328087,288223,334363,
实收资本(或股本)(万元),60840,60840,46800,46800,46800,46800,46800,46800,46800,46800,36000,36000,27000,27000,27000,27000,7674,6800,
资本公积(万元),116293,116293,130333,130333,130333,130333,137866,130333,130333,130333,141133,141133,35265,35265,35265,35265,40602,13576,
减:库存股(万元),,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,
盈余公积(万元),13162,13162,13162,13162,12066,12066,12229,12066,10106,10106,10106,10106,7708,7708,4902,1957,3837,3400,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),90773,78269,93814,81843,69950,59317,70571,58668,52017,43834,54968,45753,40863,30046,25406,16572,11777,18072,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),281132,268607,284138,272181,259192,248532,267449,247875,239276,231106,242253,233042,110860,100025,92572,80794,63890,41847,
少数股东权益(万元),15651,15752,8718,8570,3918,3532,4522,365,126,126,122,126,126,140,151,4978,4560,4202,
所有者权益(或股东权益)合计(万元),296782,284360,292856,280751,263111,252064,271971,248240,239402,231232,242376,233168,110985,100166,92723,85772,68450,46050,
负债和所有者权益(或股东权益)总计(万元),827144,750129,782768,715525,715620,671342,751064,627258,619795,582250,604780,600554,463508,449820,435289,413859,356673,380413,		
