报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,238,626,2698,2130,1494,1886,,
应付账款(万元),16807,15989,,22610,,16370,13009,15883,14216,12576,8894,8492,13346,9517,6678,12121,13002,13964,8687,12841,7549,
预收账款(万元),2039,1908,1888,2106,2630,2058,2451,1949,1177,1403,1065,1438,1196,1513,2037,1326,1576,1304,1167,805,1242,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),3866,4532,4204,6553,5917,5957,4399,9421,7657,6765,4238,6655,5634,5070,4347,5842,5229,6037,5336,4548,3659,
应交税费(万元),1752,2467,4525,2777,3011,2946,2864,2964,3539,3995,3047,3321,2498,2598,2012,2374,2493,3813,3616,1165,2970,
应付利息(万元),9,5,,,,,,,,,,,6,6,34,52,98,69,110,77,2,
应付股利(万元),,7470,3925,3925,3925,3925,,23,,,,,,,88,,,88,,,7600,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,7600,,8239,,29716,32378,44206,6448,3143,3113,5363,2792,2569,3523,3880,3332,5345,7217,2665,1149,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,3612,3574,3536,,,,,,,0,,,816,816,816,976,576,576,240,
其他流动负债(万元),2358,2190,1026,2956,2615,2385,1058,2160,1570,1641,1569,1573,1589,1442,969,1056,649,290,,,,
流动负债合计(万元),45970,49961,47097,52739,53876,63357,56160,76606,34607,29522,21925,26843,32061,27715,38530,51894,51293,57336,59948,46377,39011,
长期借款(万元),,,,,,,,,,,,0,,,1456,1575,1983,2391,1168,1744,640,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,3499,3463,3408,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),1104,1151,881,919,,,,,,,,,,,,,,,,,,
递延所得税负债(万元),110,137,163,189,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),89,91,109,105,808,780,812,835,195,195,198,199,200,199,205,204,266,220,170,101,278,
非流动负债合计(万元),1304,1379,1152,1213,808,4280,4275,4244,195,195,198,199,200,199,1661,1779,2249,2611,1338,1845,918,
负债合计(万元),47273,51340,48249,53952,54684,67636,60435,80850,34803,29718,22123,27041,32261,27914,40190,53673,53542,59947,61286,48222,39929,
实收资本(或股本)(万元),43140,43140,43140,43140,43140,43140,43165,43165,39592,39200,28000,28000,28000,28000,28000,21000,21000,21000,21000,21000,2557,
资本公积(万元),110822,110729,111010,110967,111111,110984,111003,110822,75565,73046,84246,84246,84246,84246,84246,27930,27930,27930,27930,27930,19331,
减:库存股(万元),11698,11698,11763,1758,2573,2573,2850,2850,2850,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),8596,8596,8596,8596,6964,6964,6964,6964,3543,3543,3543,3543,3307,3307,3307,3307,3089,3089,2049,1141,1290,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),61172,56104,58381,54546,50608,45784,50243,42742,41319,37435,40495,37169,34022,31411,33831,32678,28111,25618,17167,10669,25586,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),212044,206820,209356,215445,209195,204342,208291,200765,157169,153224,156285,152959,149575,146964,149384,84915,80130,77637,68146,60740,48764,
少数股东权益(万元),2056,1988,1906,1870,1705,1974,1684,1667,2092,2178,2281,2219,2244,2221,2172,2228,2010,1873,1573,1164,850,
所有者权益(或股东权益)合计(万元),214100,208808,211262,217315,210900,206316,209975,202432,159261,155402,158565,155178,151819,149186,151556,87143,82140,79510,69719,61904,49614,
负债和所有者权益(或股东权益)总计(万元),261373,260148,259512,271267,265584,273953,270409,283282,194063,185120,180688,182219,184079,177100,191746,140816,135682,139457,131004,110126,89543,		
