报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,67,67,,,
长期待摊费用(万元),636,318,286,326,307,355,406,456,464,459,532,606,,,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),328,284,220,220,181,151,151,151,127,214,246,197,230,191,
其他非流动资产(万元),86,86,348,348,86,86,43,,,,,,,,
非流动资产合计(万元),33744,30788,28706,28786,26824,22505,21870,21742,19233,19058,19282,20118,17629,11030,
资产总计(万元),115109,110948,101082,100999,91762,81542,79344,54032,46759,42759,43180,40848,37397,34978,
短期借款(万元),19700,16700,11712,4425,6337,900,750,4750,4350,3350,4350,4850,4500,5500,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,100,,,,
应付账款(万元),12703,13985,,16561,,6552,6755,8941,7495,8066,8280,8075,10284,7211,
预收账款(万元),145,118,207,243,550,159,130,220,69,58,57,34,196,1343,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),1215,1120,881,1390,1121,963,659,1224,810,1029,760,1074,855,1002,
应交税费(万元),917,916,595,815,1197,800,555,701,1151,389,2086,1225,726,2393,
应付利息(万元),,,72,72,78,69,69,69,68,66,65,74,,,
应付股利(万元),,,,0,,1335,,,83,,,,,696,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,1783,,2463,,581,425,507,328,279,638,879,611,1143,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),28,2528,28,2528,39,39,39,39,41,5,5,5,5,5,
其他流动负债(万元),,0,,,,,,,,,,,,,
流动负债合计(万元),35605,37149,27631,28498,19914,11398,9383,16452,14394,13242,16342,16215,17177,19293,
长期借款(万元),2500,,,500,2500,2500,2500,2500,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,1500,,,800,,,,,,,,,,
专项应付款(万元),,,,1500,,800,800,800,800,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),143,243,343,125,177,186,198,207,245,1,4,6,11,16,
递延所得税负债(万元),,,,,,,,0,,78,46,35,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),4143,1743,1843,2125,3477,3486,3498,3507,1045,79,50,41,11,16,
负债合计(万元),39749,38892,29474,30623,23390,14884,12881,19959,15439,13321,16392,16256,17188,19309,
实收资本(或股本)(万元),13334,13334,13334,13334,13334,13334,13334,10000,10000,10000,10000,10000,10000,2703,
资本公积(万元),31162,31162,31162,31162,31157,31157,31155,3114,3109,3105,2715,3091,2488,6680,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),1415,1415,1415,1415,1181,1181,1181,1181,1186,1096,994,792,645,545,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),26752,24591,24118,22875,21746,20133,19978,19001,16208,14388,12249,9860,6849,5568,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),72662,70501,70029,68786,67418,65806,65648,33296,30504,28588,25958,23743,19982,15494,
少数股东权益(万元),2698,1555,1579,1591,953,852,815,777,816,849,830,848,227,174,
所有者权益(或股东权益)合计(万元),75360,72056,71607,70376,68372,66658,66463,34073,31320,29437,26788,24591,20209,15669,
负债和所有者权益(或股东权益)总计(万元),115109,110948,101082,100999,91762,81542,79344,54032,46759,42759,43180,40848,37397,34978,		
