报告日期,2020-09-30,2020-06-30,2019-12-31,2019-06-30,2018-12-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,
无形资产(万元),7518,7563,5792,5809,5400,2996,1215,1228,1254,1280,
开发支出(万元),,,,,,,,,,,
商誉(万元),,,,,,,,,,,
长期待摊费用(万元),34,41,28,48,70,77,96,116,154,,
股权分置流通权(万元),,,,,,,,,,,
递延所得税资产(万元),152,170,142,141,219,137,99,83,82,193,
其他非流动资产(万元),2634,1707,315,638,1102,1041,810,810,,,
非流动资产合计(万元),38875,36482,33729,29246,25667,15416,11568,10015,9245,5550,
资产总计(万元),84997,84514,77346,66454,65463,48571,42678,28756,26160,18598,
短期借款(万元),11200,11200,9200,12200,11700,7800,5800,5800,7700,5400,
向中央银行借款(万元),,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,
应付票据(万元),1790,1285,1313,2093,,,2696,510,495,969,
应付账款(万元),10104,12138,11342,6444,,,7034,7377,3654,2622,
预收账款(万元),,,4,5,1,10,5,,500,12,
卖出回购金融资产款(万元),,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,
应付职工薪酬(万元),1673,1455,2037,1200,1561,1093,657,1072,1515,834,
应交税费(万元),888,958,682,1035,1907,1382,886,555,1388,452,
应付利息(万元),,12,11,,,,,,,,
应付股利(万元),,,,,,,1508,1508,2254,,
其他应交款(万元),,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,
其他应付款(万元),409,235,149,,,,7148,213,37,512,
预提费用(万元),,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,
递延收益(万元),,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,
其他流动负债(万元),6,1,,,,,,,,,
流动负债合计(万元),26078,27292,24739,23140,24747,19675,25734,17037,17543,10801,
长期借款(万元),,,,,,,,,,,
应付债券(万元),,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,
长期递延收益(万元),3639,3658,3672,675,630,,,,,,
递延所得税负债(万元),,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,
非流动负债合计(万元),3639,3658,3672,675,630,0,0,0,,,
负债合计(万元),29718,30951,28411,23815,25377,19675,25734,17037,17543,10801,
实收资本(或股本)(万元),6600,6600,6600,6600,6600,6600,6000,6000,5000,1800,
资本公积(万元),7690,7690,7690,7690,7440,7476,586,586,715,715,
减:库存股(万元),,,,,,,,,,,
专项储备(万元),,,,,,,,,,,
盈余公积(万元),3165,3165,3165,2254,2286,1046,335,335,380,165,
一般风险准备(万元),,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,
未分配利润(万元),37091,35394,30851,26019,23660,13553,9762,4799,1601,3626,
拟分配现金股利(万元),,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,
归属于母公司股东权益合计(万元),54546,52849,48306,42563,39986,28675,16683,11720,7696,6306,
少数股东权益(万元),733,714,630,76,100,221,261,,921,1491,
所有者权益(或股东权益)合计(万元),55279,53563,48935,42639,40086,28896,16944,11720,8617,7797,
负债和所有者权益(或股东权益)总计(万元),84997,84514,77346,66454,65463,48571,42678,28756,26160,18598,		
