报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
持有至到期投资(万元),0,0,,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),0,0,,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),0,0,,,,,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),0,0,,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,54373,,46806,,45994,,42299,,35907,,25772,,22845,,21042,20330,20149,19823,19751,,,
累计折旧(万元),,12384,,10947,,15964,,14193,,11399,,10243,,9185,,8240,6386,5474,5007,4539,,,
固定资产净值(万元),,41989,,35860,,30030,,28106,,24508,,15529,,13659,,12802,13945,14675,14817,15212,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,41989,,35860,32633,30030,28087,28106,24893,24508,15329,15529,14441,13659,12524,12802,13945,14675,14817,15212,14708,10528,
在建工程(万元),,10296,,11927,8548,4251,1142,1118,150,,6635,6554,6023,5044,2414,1570,241,145,141,136,166,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,31,,,,,,,,,,,,,,,,,
生产性生物资产(万元),0,0,,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,,
油气资产(万元),0,0,,,,,,,,,,,,,,,,,,,,,
无形资产(万元),5720,5798,5874,5787,5866,5942,6012,6081,6211,1287,1303,1328,1326,1297,1319,1328,1419,1321,1330,1350,1294,1330,
开发支出(万元),625,557,380,297,267,244,196,,,,,,,,,,,,,,,,
商誉(万元),2529,2529,2529,2529,2826,2826,2826,2826,297,,,,,,,,,,,,,,
长期待摊费用(万元),270,324,386,448,389,350,400,443,4,4,4,5,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),3222,3043,2861,2637,1872,1860,1619,1613,1208,1122,915,883,691,681,572,556,689,563,526,559,692,221,
其他非流动资产(万元),174,908,1676,2220,4952,6250,5430,3025,1869,1820,2340,1299,1682,,,,,,,,,,
非流动资产合计(万元),68028,65538,64081,61805,57453,51885,45811,43313,34732,28841,26626,25599,24163,20682,16829,16257,16293,16704,16813,17257,16861,12080,
资产总计(万元),172509,174503,174112,146498,137670,128955,119336,116908,98354,92819,87133,86329,79760,76854,71914,54224,48703,46319,44021,43675,43171,27478,
短期借款(万元),21200,24856,27076,20311,10330,6000,5500,4000,4000,2000,,,,,,,83,491,491,491,1180,2000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),0,0,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),0,0,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),1139,709,,4154,,1882,2559,3780,2759,2121,2235,1839,1164,414,95,446,,,,,,,
应付账款(万元),4730,7210,,6436,,8199,7025,4947,5327,4873,3384,3030,4397,5119,2722,2331,2589,1335,899,1104,2544,813,
预收账款(万元),226,196,181,228,290,275,184,201,236,447,105,201,109,142,421,137,333,95,99,113,592,98,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),744,985,1587,2865,2188,2069,1669,2416,1726,1397,1320,1681,1215,1118,681,1134,1244,774,567,921,2185,563,
应交税费(万元),675,920,1220,1013,1116,1232,1686,1780,533,826,198,334,1007,796,536,762,-533,606,175,-19,1078,260,
应付利息(万元),79,137,145,128,,8,,6,,,,,,,,,,,,,,,
应付股利(万元),,,,,,37,23,24,33,33,,,,,,,1500,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,2290,,3062,6559,4724,5299,5867,4251,4563,3822,4594,2279,2238,2702,2113,836,1088,1115,988,1286,701,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),10926,9250,6920,7170,2000,2960,1520,2960,,,,,,,,,,,,,,,
其他流动负债(万元),0,0,654,518,355,355,234,234,77,77,50,50,50,50,50,50,50,50,50,50,40,,
流动负债合计(万元),41123,46553,49252,45885,33562,27740,25699,26215,18943,16336,11114,11729,10221,9878,7206,6974,6103,4438,3396,3648,8905,4435,
长期借款(万元),3153,3704,2504,2755,3256,2440,2440,1000,1000,,,,,,,,,,,,,,
应付债券(万元),0,0,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,5292,,6176,10615,8618,4368,4000,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),1114,1275,1290,1346,1342,1453,1584,1549,1265,1271,1205,1123,870,850,746,688,588,542,658,775,1005,351,
长期递延收益(万元),10372,7039,5552,6019,6294,5870,3058,3037,1182,1015,1059,1072,1084,1097,,,,,,,,,
递延所得税负债(万元),1067,1100,1137,1167,169,67,156,420,,,,,,,,,,,,,,,
其他非流动负债(万元),0,0,,,,2089,2089,2089,3786,3786,3786,3786,,,1109,1122,917,642,654,667,330,200,
非流动负债合计(万元),21579,18410,15662,17462,21677,20538,13696,12096,7233,6073,6050,5980,1954,1947,1855,1810,1504,1183,1312,1441,1335,551,
负债合计(万元),62702,64962,64914,63347,55239,48278,39394,38311,26176,22409,17163,17709,12176,11825,9061,8784,7607,5622,4708,5090,10239,4985,
实收资本(或股本)(万元),28399,28399,28399,25104,25352,25352,25352,25362,25362,25362,10145,10145,10000,10000,10000,7500,7500,7500,7500,7500,7500,7500,
资本公积(万元),36348,36348,36348,13938,17362,17147,17109,17193,17088,16966,32061,31939,26535,26535,26535,12274,12274,12274,12274,12274,12274,12274,
减:库存股(万元),0,0,,,3686,3686,3686,3827,5375,5375,5408,5408,,0,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,0,,,,,,,,,
盈余公积(万元),4607,4607,4607,4607,4287,4287,4287,4287,3544,3544,3544,3544,2916,2916,2916,2916,2482,2081,2081,2081,1321,277,
一般风险准备(万元),,,,,,,,,,,,,,0,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),36526,36432,36427,36208,36017,34658,34136,32850,31558,29913,29628,28400,28133,25577,23401,22750,18840,18842,17459,16730,11837,2442,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),105874,105781,105777,79857,79332,77758,77197,75865,72178,70410,69969,68620,67584,65029,62853,45441,41096,40698,39314,38585,32932,22493,
少数股东权益(万元),3933,3760,3421,3294,3099,2919,2745,2732,,,,,,0,,,,,,,,,
所有者权益(或股东权益)合计(万元),109807,109541,109198,83151,82431,80677,79942,78597,72178,70410,69969,68620,67584,65029,62853,45441,41096,40698,39314,38585,32932,22493,
负债和所有者权益(或股东权益)总计(万元),172509,174503,174112,146498,137670,128955,119336,116908,98354,92819,87133,86329,79760,76854,71914,54224,48703,46319,44021,43675,43171,27478,		
