报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-06-30,2018-12-31,2017-12-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,
应付账款(万元),49097,64163,30820,30081,43014,,,,4388,1154,1211,819,620,1015,828,
预收账款(万元),,,1902,3718,683,4661,3295,680,1490,90,147,116,165,517,274,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),805,752,739,1625,725,1397,904,456,8,,67,73,83,223,141,
应交税费(万元),2183,1795,1447,3713,1202,2217,2268,1699,685,705,216,524,141,741,511,
应付利息(万元),3,2,,,,,,,,,,,,,,
应付股利(万元),,10360,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,93,,78,,,,,171,174,3351,88,30,192,335,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),400,400,400,,,1000,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),55413,85211,42019,45915,57321,39117,31974,15884,9392,5224,6891,3721,3839,4987,3479,
长期借款(万元),,,,,,,1000,,400,0,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,1000,,1400,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),0,1000,1000,1400,1400,400,1400,400,400,0,0,0,0,0,0,
负债合计(万元),55413,86211,43019,47315,58721,39517,33374,16284,9792,5224,6891,3721,3839,4987,3479,
实收资本(或股本)(万元),6907,6907,5180,5180,5180,5180,5180,5180,5180,3700,3500,3500,1047,1047,1000,
资本公积(万元),98968,98968,1868,1868,1868,1868,1868,1868,1446,2926,40,40,940,940,69,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),4474,4474,4474,4474,2583,2583,1402,625,208,208,41,41,,,,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),34025,26030,30160,26118,13157,16417,10375,6374,3187,3048,1051,766,1444,1102,512,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),144373,136378,41682,37640,22787,26047,18824,14047,10021,9881,4632,4347,3431,3088,1581,
少数股东权益(万元),,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),144373,136378,41682,37640,22787,26047,18824,14047,10021,9881,4632,4347,3431,3088,1581,
负债和所有者权益(或股东权益)总计(万元),199786,222589,84701,84954,81509,65564,52199,30331,19812,15105,11522,8068,7270,8075,5060,		
