报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
短期借款(万元),18551,13596,18405,20610,20727,15470,5532,5578,5593,250,1250,1250,1250,1000,1110,2655,2020,2425,500,410,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),147,85,142,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),1800,3528,,3534,,2419,1056,881,1438,1155,1272,591,229,559,366,190,411,175,255,238,,
应付账款(万元),11348,7574,,10268,,13051,6144,4930,3764,3234,2612,2996,2022,2727,2708,3579,2283,2149,1220,807,1204,
预收账款(万元),1373,1386,1703,1636,1449,1313,2121,1151,726,916,1130,1229,981,992,800,1201,749,308,256,295,280,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1607,1525,1266,2002,1004,1038,501,995,484,448,322,712,465,404,252,636,245,303,309,227,275,
应交税费(万元),762,625,1132,969,1358,730,766,642,523,469,396,357,199,143,302,509,570,65,223,220,327,
应付利息(万元),18,13,47,28,,9,3,3,,,,,,,,,,,,,,
应付股利(万元),,,,,,299,,,,,,,,,,,,34,,,2680,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,2809,,5087,3569,3456,5957,7292,5785,4945,184,210,213,280,225,200,196,130,100,42,218,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),39015,31141,41359,44134,45311,37786,22080,21472,18313,11417,7166,7345,5359,6105,5763,8969,6473,5590,2863,2239,4985,
长期借款(万元),,,,,,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,255,,,,,,,,,,,,,,,,
长期递延收益(万元),320,372,477,586,749,850,606,625,675,820,955,1039,980,1077,811,946,1065,773,1043,,,
递延所得税负债(万元),1,2,3,4,6,7,8,10,18,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,685,,
非流动负债合计(万元),322,374,480,590,754,1113,615,635,693,820,955,1039,980,1077,811,946,1065,773,1043,685,0,
负债合计(万元),39336,31515,41838,44724,46065,38898,22695,22107,19005,12237,8121,8383,6339,7182,6575,9915,7538,6363,3906,2925,4985,
实收资本(或股本)(万元),28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,8000,8000,8000,6000,6000,6000,6000,6000,6000,6000,1111,
资本公积(万元),2685,2685,2744,2744,2744,2744,2744,2744,2744,2744,22744,22744,22744,2062,2062,2062,2062,2062,2062,2062,1316,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),1918,1918,1918,1918,1425,1425,1425,1425,1069,1069,1069,1069,956,956,956,956,14059,779,478,213,839,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),44956,44956,42974,38197,36857,32190,30135,27525,27088,25785,25720,24220,21307,20121,19068,17576,2,11804,8382,4060,4161,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,-1,-1,
归属于母公司股东权益合计(万元),77538,77546,75631,70850,69017,64352,62298,59686,58893,57590,57529,56026,52999,29132,28079,26584,22902,20642,16919,12334,7426,
少数股东权益(万元),3347,3227,3777,3702,2955,2739,3329,3085,2660,,,,,,,,,,40,,,
所有者权益(或股东权益)合计(万元),80885,80773,79408,74552,71973,67091,65627,62772,61553,57590,57529,56026,52999,29132,28079,26584,22902,20642,16959,12334,7426,
负债和所有者权益(或股东权益)总计(万元),120221,112288,121247,119276,118037,105989,88322,84879,80559,69827,65650,64409,59338,36314,34654,36500,30440,27005,20865,15259,12411,		
