报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
商誉(万元),,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),1646,1452,1172,1196,998,948,976,863,706,615,614,494,373,230,119,
其他非流动资产(万元),,,,,,,,,,,,,,,,
非流动资产合计(万元),28677,30465,32440,26365,17392,14293,13162,13012,13386,13203,13188,7778,6356,5709,4733,
资产总计(万元),120968,110375,87430,85087,77947,77419,73188,73874,66248,65369,46578,37379,33768,32008,25767,
短期借款(万元),11674,12973,3739,2739,2499,1600,100,1400,1775,3975,3800,3150,4057,4516,4210,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),4658,3598,,3512,,3933,3678,3227,3465,1612,2369,1338,736,947,1137,
应付账款(万元),20784,18461,,12607,,11344,9248,9826,6246,6871,8744,5419,5141,5680,2755,
预收账款(万元),2282,1203,1321,1532,891,946,1690,2859,2155,1739,1625,983,1102,1352,2059,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),680,582,622,1078,514,488,504,1135,630,555,896,816,634,814,493,
应交税费(万元),4426,2765,3679,2556,2485,2017,2213,2299,1211,592,1611,1775,1755,1639,1596,
应付利息(万元),,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,400,500,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,2320,,2656,2387,2866,1373,1392,1053,1740,1074,1083,836,682,760,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),49286,41901,26513,26681,22075,23193,18805,22138,16534,17083,20119,14964,14761,15630,13009,
长期借款(万元),4990,4990,,,,,,,350,400,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),4990,4990,0,0,0,0,0,0,350,400,0,0,0,0,0,
负债合计(万元),54276,46891,26513,26681,22075,23193,18805,22138,16884,17483,20119,14964,14761,15630,13009,
实收资本(或股本)(万元),10207,10099,10099,10099,10099,10099,10099,10000,10000,10000,7500,7500,7500,6253,6253,
资本公积(万元),23384,21004,20975,20952,20876,20801,20725,19407,19407,19407,1303,1303,1303,2550,2540,
减:库存股(万元),3235,929,1327,1334,1334,1334,,,,,,,,,,
专项储备(万元),1037,1037,861,729,602,565,493,424,338,271,239,201,115,50,13,
盈余公积(万元),2646,2646,2646,2646,2142,2142,2142,2142,1806,1806,1806,1307,870,536,162,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),32345,29334,27664,25314,23485,21952,20924,19763,17813,16401,15611,12104,9085,6862,3554,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),66384,63190,60917,58406,55872,54226,54384,51736,49364,47885,26459,22415,18872,16250,12521,
少数股东权益(万元),308,293,,,,,,,,,,,135,128,237,
所有者权益(或股东权益)合计(万元),66693,63484,60917,58406,55872,54226,54384,51736,49364,47885,26459,22415,19008,16378,12758,
负债和所有者权益(或股东权益)总计(万元),120968,110375,87430,85087,77947,77419,73188,73874,66248,65369,46578,37379,33768,32008,25767,		
