报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,405,,290,630,761,521,427,763,784,8586,327,345,190,194,286,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),19656,18497,25216,36781,36612,30676,25890,17903,18857,15773,51164,41958,30726,43400,33810,42388,
长期借款(万元),16491,14067,11117,9867,7327,4277,3377,900,400,,15000,15000,9000,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),2533,2577,2619,2666,2710,2755,2799,2845,2901,2934,2132,2172,2324,1816,1723,1913,
递延所得税负债(万元),2416,2310,2144,1826,1034,,,,,,,,,,,,
其他非流动负债(万元),4656,4656,4656,4656,,,,,,,,,,,,,
非流动负债合计(万元),26096,23611,20537,19016,11071,7032,6176,3745,3301,2934,17132,17172,11324,1816,1723,1913,
负债合计(万元),45752,42108,45752,55797,47684,37708,32066,21648,22159,18707,68296,59130,42051,45217,35533,44301,
实收资本(或股本)(万元),25847,25847,25847,25847,25570,25570,25570,25570,25570,10228,10228,7900,7900,7900,7500,5000,
资本公积(万元),70763,70179,69771,69012,64600,64600,64600,64600,64600,79938,79613,18341,18341,18341,14133,1000,
减:库存股(万元),4656,4656,4656,4656,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),6820,6820,6820,6820,4367,4367,4367,4367,2574,2574,2574,2574,1292,530,106,432,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),59231,58172,60212,58444,53789,46465,42958,40015,35322,34326,28826,26278,16118,7950,2818,4517,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),158263,156560,158175,155632,148509,141149,137613,134650,128116,127123,121281,55129,43660,34707,24542,10939,
少数股东权益(万元),,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),158263,156560,158175,155632,148509,141149,137613,134650,128116,127123,121281,55129,43660,34707,24542,10939,
负债和所有者权益(或股东权益)总计(万元),204015,198668,203928,211429,196193,178857,169679,156297,150275,145830,189577,114259,85710,79924,60076,55240,		
