报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期借款(万元),,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,
长期递延收益(万元),,479,479,479,549,49,49,49,154,154,160,160,170,180,90,,,
递延所得税负债(万元),230,254,262,272,287,299,,,,,,,,,,,,
其他非流动负债(万元),479,,,,20,20,20,20,189,200,200,200,,,,,,
非流动负债合计(万元),709,733,741,751,856,368,70,70,344,354,360,360,170,180,90,0,0,
负债合计(万元),46189,39853,35795,38966,30815,28810,15431,15417,14312,16961,16490,18263,15918,15551,12817,14006,9419,
实收资本(或股本)(万元),12160,12160,12160,12160,12160,7600,7600,7600,7600,7600,5700,5700,5700,5100,5100,5100,2328,
资本公积(万元),15314,15202,15833,15833,15833,20393,20387,20387,20449,21205,5500,5500,5500,3721,3721,3721,1052,
减:库存股(万元),1369,1067,293,,,,,,,,,,,,,,,
专项储备(万元),203,217,283,315,443,489,496,523,511,524,638,586,682,843,743,870,734,
盈余公积(万元),1937,1961,1937,1937,1826,1891,1826,1826,1622,1622,1558,1558,1215,893,565,267,764,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),16045,15936,15359,15509,14921,14492,13260,13473,12149,11539,10804,11360,8721,6734,3784,2665,4773,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),44290,44409,45280,45755,45184,44865,43568,43809,42332,42490,24199,24703,21818,17292,13912,12623,9651,
少数股东权益(万元),424,389,382,361,283,307,388,401,337,299,255,259,,,,,,
所有者权益(或股东权益)合计(万元),44714,44798,45661,46116,45466,45172,43956,44210,42669,42789,24454,24962,21818,17292,13912,12623,9651,
负债和所有者权益(或股东权益)总计(万元),90903,84651,81456,85082,76282,73982,59387,59627,56981,59750,40945,43225,37735,32842,26729,26630,19070,		
