报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
商誉(万元),2645,2645,2756,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,,,,
长期待摊费用(万元),1175,432,409,401,481,438,394,112,23,32,41,49,58,67,75,84,88,108,,,6,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),6225,4768,4237,2117,2350,1998,1773,1126,1395,1251,1566,1003,1084,889,1206,686,657,1345,495,387,442,
其他非流动资产(万元),10449,9004,16577,8114,8157,4828,3960,3288,4189,5447,4999,4188,3978,2178,,,,,,,,
非流动资产合计(万元),205244,186231,165831,129577,113850,106215,103914,99544,95874,93512,91638,88597,66554,62574,56898,53895,49355,47026,36802,37524,33806,
资产总计(万元),502872,448471,384815,316560,273841,245658,212880,208916,197131,182401,175223,170272,142249,142021,98233,98490,88541,81029,60054,62410,56239,
短期借款(万元),72492,59992,48600,36600,32600,25600,21600,9000,12161,20365,32435,14035,,7500,12500,7500,9500,9000,5000,14605,15950,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),45459,47088,,48435,,22257,24143,19536,18709,10194,4299,4104,,,3276,5206,3297,2853,,3059,1233,
应付账款(万元),122077,114970,,63345,,56993,31574,41698,41434,39582,28106,36143,34791,28033,17036,18038,20023,14088,9460,8314,7718,
预收账款(万元),11431,8726,13163,3551,5831,5642,5813,3002,8866,3864,4807,2551,7191,3019,3195,1983,1963,1322,666,534,868,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),8338,7940,3959,10611,3233,3212,2786,8846,3226,3122,2957,6729,2917,2708,2545,4755,2068,3148,1908,1333,1008,
应交税费(万元),12368,7345,6416,3720,5844,3391,2510,2733,4855,1822,1346,3606,3198,3514,1556,1387,411,224,-2015,-2524,-2173,
应付利息(万元),264,198,80,44,39,29,29,12,13,17,31,7,,10,,,,,,,,
应付股利(万元),,,,,120,120,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,29947,,12934,,13084,11012,10733,3874,4628,3798,4343,3614,4585,3945,4053,4037,3328,3735,2839,2146,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),6800,4500,,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,525,443,229,323,309,65,1,,,,,,,,,39,,
流动负债合计(万元),310155,280706,218482,179240,149959,130771,99697,95882,93448,83661,77779,71518,51711,49369,44052,42921,41301,33962,18753,28199,26750,
长期借款(万元),17993,13819,18319,,,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,8,,
长期递延收益(万元),8873,4233,4237,3787,2246,1074,1101,1129,987,1013,1038,1064,984,917,750,763,788,812,813,,,
递延所得税负债(万元),426,437,419,,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,720,778,
非流动负债合计(万元),27293,18489,22975,3787,2246,1074,1101,1129,987,1013,1038,1064,984,917,750,763,788,812,813,727,778,
负债合计(万元),337448,299195,241457,183027,152205,131845,100799,97011,94435,84674,78817,72582,52695,50287,44803,43684,42088,34774,19566,28926,27528,
实收资本(或股本)(万元),18638,18638,13313,13313,13284,13284,10218,10218,10000,10000,10000,10000,10000,10000,7500,7500,7500,7500,7500,7500,7500,
资本公积(万元),35197,34933,39994,39729,38403,37591,39845,39033,32145,32145,32145,32145,32145,32145,1127,1127,1127,1127,1127,1127,1127,
减:库存股(万元),5285,5285,5285,5285,6489,6489,6489,6489,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,4,,,,,,,
盈余公积(万元),5525,5525,5525,5525,5109,5109,5109,5109,4760,4760,4760,4760,3750,3750,3750,3750,3750,3750,3703,2751,2039,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),100691,85252,80058,80250,71330,64319,63398,64033,55790,50822,49501,50785,43659,45840,41051,42429,34076,33878,28158,22107,18046,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),154767,139064,133606,133533,121637,113813,112081,111904,102695,97727,96406,97690,89554,91734,53431,54805,46453,46255,40488,33484,28711,
少数股东权益(万元),10657,10213,9753,,,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),165424,149276,143358,133533,121637,113813,112081,111904,102695,97727,96406,97690,89554,91734,53431,54805,46453,46255,40488,33484,28711,
负债和所有者权益(或股东权益)总计(万元),502872,448471,384815,316560,273841,245658,212880,208916,197131,182401,175223,170272,142249,142021,98233,98490,88541,81029,60054,62410,56239,		
