报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),379,408,432,413,408,639,593,331,242,252,242,228,193,201,126,
其他非流动资产(万元),2711,1503,1705,342,709,251,551,264,,127,62,250,,,,
非流动资产合计(万元),71311,68344,63893,56691,52600,47660,46188,41703,34311,33161,26179,21799,16353,10493,7360,
资产总计(万元),172460,168836,157069,141887,127021,118514,114772,103636,72146,74471,73081,71342,56366,40767,32796,
短期借款(万元),38513,36978,35424,28715,23274,15982,16056,7819,11200,11200,13500,14476,12227,10195,7608,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),1741,,,186,,,,,500,500,,842,1293,2405,500,
应付账款(万元),20434,21474,,13806,,9970,7060,9554,3647,5516,4986,6092,4587,3077,3433,
预收账款(万元),2969,3213,425,450,0,36,26,45,,15,15,9,14,126,157,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),2532,3687,2279,2962,1404,1486,1365,1362,968,845,965,663,442,406,287,
应交税费(万元),3221,525,369,422,1268,1288,1258,684,-393,977,569,1526,1343,1692,1192,
应付利息(万元),71,86,82,100,,60,40,17,29,30,39,55,65,47,19,
应付股利(万元),,1056,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,876,,579,602,525,459,368,532,310,429,407,253,260,1067,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),8249,8499,8749,8999,,,43,85,,165,178,170,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),78565,76395,67010,56219,36046,29347,26307,19935,16485,19557,20679,24240,20222,18207,14263,
长期借款(万元),,,,,8149,7349,6349,4349,6549,7008,7190,5100,1400,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,149,,58,121,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),69,72,74,77,80,53,22,22,,,,,,,,
递延所得税负债(万元),1220,1295,1065,1036,589,803,729,341,137,137,137,119,62,29,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),1289,1367,1139,1113,8818,8206,7099,4712,6835,7146,7385,5340,1462,29,0,
负债合计(万元),79855,77761,68149,57333,44863,37553,33406,24648,23320,26702,28065,29580,21684,18236,14263,
实收资本(或股本)(万元),16002,16002,16002,16002,16002,16002,10668,10668,8000,8000,8000,8000,7500,6250,6250,
资本公积(万元),45565,45565,45594,45594,45568,45568,50902,50902,25749,25749,25749,25749,21999,8686,8686,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),2236,2236,2236,2236,1596,1596,1596,1596,1041,1026,1026,440,440,685,340,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),20852,20335,19889,19031,18265,17155,17800,15721,13933,12888,10133,7463,4742,6910,3257,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),84676,84161,83726,82861,81432,80320,80963,78887,48725,47665,44911,41654,34681,22531,18533,
少数股东权益(万元),7929,6914,5193,1694,726,641,402,101,102,103,105,107,,,,
所有者权益(或股东权益)合计(万元),92606,91075,88920,84554,82158,80961,81366,78988,48827,47769,45016,41761,34681,22531,18533,
负债和所有者权益(或股东权益)总计(万元),172460,168836,157069,141887,127021,118514,114772,103636,72146,74471,73081,71342,56366,40767,32796,		
