报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
长期待摊费用(万元),467,495,535,562,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),1808,1018,906,833,711,740,706,742,678,674,628,662,711,624,568,757,
其他非流动资产(万元),5169,2231,1500,1824,318,319,415,259,687,741,108,134,38,279,274,203,
非流动资产合计(万元),88033,66248,63312,65780,61987,37613,37526,37790,33731,32747,31921,32888,28911,21568,18245,16443,
资产总计(万元),193674,167493,159464,164191,160945,137006,139526,143241,137593,136103,78864,76028,61403,53204,55642,50044,
短期借款(万元),4372,3438,423,439,449,490,495,499,501,558,5631,1526,568,5706,10443,6203,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,61,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),1854,990,,,,,,,,,520,1607,1131,,667,2753,
应付账款(万元),17420,15461,,15815,,16295,12751,16626,13053,16804,13099,13634,8689,7444,6397,6083,
预收账款(万元),6793,992,997,1249,1295,885,1002,1076,1020,1015,867,1326,3512,659,1067,1412,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2891,2200,2146,2946,2958,1815,1483,2580,2129,1566,1315,2267,1964,1773,1326,1261,
应交税费(万元),1874,974,374,1310,1489,617,396,1226,2094,1385,1196,2105,981,1826,1909,713,
应付利息(万元),27,27,25,72,31,,,,,,11,1,,8,15,7,
应付股利(万元),60,60,,,2445,,13800,,,,,28,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,3665,,5432,,5306,700,651,623,472,372,351,491,528,411,1226,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),286,130,188,255,57,117,180,245,50,115,158,139,132,,,,
其他流动负债(万元),0,,,,,,,,,,,,,,,,
流动负债合计(万元),59543,27937,23370,27517,27276,25523,30807,22904,19470,21917,23169,22983,17466,18005,22235,19658,
长期借款(万元),18527,18864,18246,20507,20467,1490,1507,1554,1319,1306,1242,1231,1331,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,600,,602,677,647,654,719,736,714,679,728,758,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),726,189,236,319,270,235,148,62,123,82,16,39,86,119,216,108,
长期递延收益(万元),,728,761,794,572,600,546,572,580,605,631,656,409,341,266,101,
递延所得税负债(万元),1988,1608,1564,1620,,,,,,,,,,10,,0,
其他非流动负债(万元),1699,,,,,,,,,,,,,,,,
非流动负债合计(万元),23536,21989,21386,23842,21985,2972,2855,2907,2756,2707,2568,2654,2584,469,483,210,
负债合计(万元),83079,49925,44756,51359,49261,28496,33662,25811,22226,24623,25738,25638,20050,18474,22717,19868,
实收资本(或股本)(万元),16045,16045,12347,12364,12377,12377,12000,12000,12000,12000,9000,9000,9000,9000,9000,9000,
资本公积(万元),47682,59081,62524,62432,62134,61646,57120,57120,57135,57135,4500,4500,4500,4500,4500,4500,
减:库存股(万元),2847,2847,4213,4419,4577,4577,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),7797,7797,7797,7797,7128,7128,7128,7128,6182,6182,6182,6182,5151,4306,3285,2157,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),40762,36112,36518,34260,32993,31148,28849,40389,39326,35785,33160,30417,22958,17095,16117,14529,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),108796,115731,113835,112043,110814,107805,105232,116840,114861,110968,52610,49892,41353,34730,32925,30176,
少数股东权益(万元),1799,1837,872,789,869,705,632,590,505,512,516,498,,,,,
所有者权益(或股东权益)合计(万元),110595,117568,114707,112831,111683,108510,105863,117430,115366,111479,53126,50390,41353,34730,32925,30176,
负债和所有者权益(或股东权益)总计(万元),193674,167493,159464,164191,160945,137006,139526,143241,137593,136103,78864,76028,61403,53204,55642,50044,		
