报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
应交税费(万元),108,83,248,263,351,790,1766,1308,721,250,507,444,418,479,560,404,142,
应付利息(万元),19,0,2,3,,4,,0,0,2,3,8,,0,0,2,,
应付股利(万元),,,,,,,,,0,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,47,,38,99,58,14,20,42,22,74,24,17,30,26,,0,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,0,,,,,,,,,
其他流动负债(万元),207,120,233,185,133,196,292,122,69,67,56,52,74,78,105,33,17,
流动负债合计(万元),40470,19757,21605,20556,17109,14523,8253,8022,4657,5162,5341,7739,4238,3055,2644,2287,617,
长期借款(万元),,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,
长期递延收益(万元),1346,1139,1182,1157,1174,1260,1272,1340,1303,1344,1394,1035,948,172,185,151,75,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),1346,1139,1182,1157,1174,1260,1272,1340,1303,1344,1394,1035,948,172,185,151,75,
负债合计(万元),41816,20895,22788,21713,18283,15784,9525,9361,5960,6505,6735,8774,5186,3227,2829,2438,692,
实收资本(或股本)(万元),9360,9360,9360,9360,9360,9360,5200,5200,5200,5200,3900,3900,3900,3900,3900,472,472,
资本公积(万元),21898,21898,21898,21898,21898,21898,26058,26058,26058,26058,10526,10526,10526,10526,10526,3429,3429,
减:库存股(万元),,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),1779,1779,1779,1779,1309,1309,1309,1309,812,812,812,812,460,118,118,307,307,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),17265,16673,17120,16977,20081,20291,20025,14774,10748,8580,7538,7118,4028,2842,1019,4544,2285,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),50277,49700,50157,50010,52648,52859,52597,47348,42823,40653,22778,22359,18915,17387,15564,8752,6493,
少数股东权益(万元),,,,,,,,,,,,,,,3,3,,
所有者权益(或股东权益)合计(万元),50277,49700,50157,50010,52648,52859,52597,47348,42823,40653,22778,22359,18915,17387,15567,8755,6493,
负债和所有者权益(或股东权益)总计(万元),92093,70595,72945,71724,70930,68643,62122,56710,48783,47159,29513,31133,24101,20614,18396,11193,7185,		
