报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),840,1366,1804,1922,2308,2913,3484,2663,2859,5965,8156,6421,3727,1980,
其他流动负债(万元),98,98,98,98,94,94,94,94,86,96,105,105,164,179,
流动负债合计(万元),31366,34821,34684,29360,30828,35888,42731,45946,37130,42319,45045,39821,31715,33601,
长期借款(万元),,,,,,,,,,,,2518,2941,1098,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,372,478,1313,1403,884,2135,777,1372,3584,4346,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),374,414,449,494,485,531,578,624,725,923,1028,1221,589,469,
递延所得税负债(万元),,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),374,414,489,866,963,1843,1980,1508,2860,1701,2399,7323,7876,1568,
负债合计(万元),31740,35235,35174,30226,31791,37732,44711,47455,39991,44019,47445,47143,39592,35169,
实收资本(或股本)(万元),16000,16000,16000,16000,16000,16000,16000,12000,12000,12000,12000,12000,12000,12000,
资本公积(万元),60319,60319,60319,60319,60319,60319,60319,17083,16504,16504,16504,16504,16504,16504,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),182,129,97,55,42,30,9,,,,,,,,
盈余公积(万元),2462,2462,2462,2462,2098,2098,2098,2098,1511,1511,886,886,487,273,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),34479,34081,35847,34993,34518,32943,33123,31088,25866,21572,17270,12921,10024,4835,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),113443,112991,114725,113829,112977,111391,111548,62269,55882,51588,46660,42312,39015,33613,
少数股东权益(万元),,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),113443,112991,114725,113829,112977,111391,111548,62269,55882,51588,46660,42312,39015,33613,
负债和所有者权益(或股东权益)总计(万元),145183,148226,149899,144055,144769,149123,156260,109724,95872,95607,94105,89455,78607,68782,		
