报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),2741,2799,2857,1779,1768,695,716,738,176,182,194,218,,,
递延所得税负债(万元),1694,1767,296,102,388,201,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),43433,43121,41264,39546,2157,896,716,738,176,182,194,218,0,0,
负债合计(万元),83903,95044,104471,96454,61271,34351,26243,28204,23306,25750,22953,18601,11654,3667,
实收资本(或股本)(万元),40060,40060,40060,40060,40060,40060,40060,40060,40060,35900,35900,16500,6518,6518,
资本公积(万元),38514,38512,38510,38510,38510,38510,38510,38510,38510,,,7650,,,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),2362,2254,2188,1974,1961,1823,1716,1510,1435,1361,1110,758,512,341,
盈余公积(万元),7878,7878,7878,7878,4941,4941,4941,4941,2720,2720,2720,683,1613,1270,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),55466,50337,56061,52274,48834,39117,35310,29846,26008,20898,11901,6151,11583,8498,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),148105,142857,148513,144512,134305,124451,120536,114866,108733,60878,51631,31742,20226,16628,
少数股东权益(万元),,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),148105,142857,148513,144512,134305,124451,120536,114866,108733,60878,51631,31742,20226,16628,
负债和所有者权益(或股东权益)总计(万元),232008,237901,252984,240966,195576,158802,146780,143070,132039,86628,74584,50344,31880,20296,		
