报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
短期借款(万元),46391,46171,44091,37190,37590,35090,23690,11900,11880,13080,14080,13113,12613,12173,10173,7140,7800,7784,7379,8610,3200,600,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),2524,695,,10248,,1021,2674,4638,999,525,,,,,,,190,,,105,,,
应付账款(万元),71892,64881,,70911,,56471,52188,52937,46806,39177,33894,38989,30260,28322,23484,27168,18670,18046,9971,10510,4914,2562,
预收账款(万元),2198,1258,1585,1082,1593,984,878,319,325,192,585,514,61,61,4,5,136,93,5,9,66,146,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1627,1637,1946,2122,2126,1963,1518,1425,1295,1342,1338,1376,1398,1309,1055,1172,1045,1260,1032,1012,566,467,
应交税费(万元),6670,5947,6526,6726,6307,6061,5763,2669,2798,2055,1316,2043,1367,2173,2800,3089,2283,2126,1641,1476,1158,962,
应付利息(万元),163,171,82,75,,12,,,,,,,,,,,,,,,,,
应付股利(万元),,0,,0,,,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,4366,,3007,2845,6885,3119,2863,2270,1763,1481,1302,1651,1556,1273,1110,1629,1354,762,1014,758,427,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),2300,5100,5100,4800,4800,500,500,,,,,,,1500,1500,1500,,,200,200,700,1000,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),138385,130225,128290,136161,116872,108988,90331,76752,66372,58134,52694,57337,47350,47094,40289,41183,31753,30663,20990,22935,11362,6164,
长期借款(万元),17200,17800,18350,16950,17500,16770,16500,3000,3000,,,,,,,,1500,1500,,,200,800,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,24,24,,0,,26,26,26,26,26,,,25,25,,,,,
长期递延收益(万元),274,,,,,,,,,,,,,,,,,,,,,,
递延所得税负债(万元),1082,1126,1170,702,718,755,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),18556,18926,19520,17652,18242,17549,16500,3000,3000,26,26,26,26,26,0,0,1525,1525,0,0,200,800,
负债合计(万元),156942,149152,147810,153814,135114,126537,106831,79752,69372,58160,52719,57362,47376,47120,40289,41183,33278,32187,20990,22935,11562,6964,
实收资本(或股本)(万元),15652,15652,11200,11200,11200,11200,8000,8000,8000,8000,8000,8000,8000,6000,6000,6000,6000,6000,6000,6000,6000,6000,
资本公积(万元),17726,17726,22178,22178,22178,22178,25378,25378,25378,25378,25378,25378,25378,6455,6455,6455,6455,5935,5935,5935,5935,5935,
减:库存股(万元),1712,1712,1712,1712,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),1705,1705,1705,1705,1162,1162,1162,1162,1046,1046,1046,1046,869,869,869,869,616,616,538,414,331,45,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),9609,9492,13215,15497,14655,13825,13839,14515,13428,12183,12683,13454,12223,11551,10682,10602,7400,7491,6629,5139,4568,978,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),42980,42862,46585,48867,49195,48365,48379,49055,47852,46607,47107,47877,46470,24876,24007,23926,20471,20042,19103,17488,16835,12958,
少数股东权益(万元),22346,21781,21622,18492,17754,16653,12476,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),65325,64643,68207,67359,66949,65018,60855,49055,47852,46607,47107,47877,46470,24876,24007,23926,20471,20042,19103,17488,16835,12958,
负债和所有者权益(或股东权益)总计(万元),222267,213795,216017,221173,202063,191555,167685,128807,117224,104766,99826,105240,93845,71995,64296,65109,53749,52229,40093,40424,28397,19922,		
